gen;best_fit;avg_fit;median_fit
135;4.887724589133684;1.044294637700988;0.9294577087137061
140;4.994941916713702;1.6874310886574713;1.743490768269968
145;4.772837485069764;1.5295101253094103;1.6816659353927437
150;5.20260709435873;1.7070344542853388;1.7159006202272886
155;5.236869690281614;1.6621393140493175;1.347966969609863
160;5.243336059670224;1.8246143061001536;1.2078793302928768
165;5.1326453876892755;1.628581434386274;1.683953467741456
170;5.484246120589668;1.3736618020065625;0.928741957991217
175;5.1473713966991586;2.018947641380844;2.1211697336680944
180;5.906285087887208;1.9175032079476073;1.7923234898357587
185;5.321626477667002;1.887041610121307;1.720997013615845
190;5.203357331826589;1.452712935384528;0.8759515674010672
195;5.323570179705539;1.5644610289966967;1.6846869229081214
200;5.363859571162682;1.433078212498954;1.2208871248121227
