gen;best_fit;avg_fit;median_fit
90;4.011703631277204;0.49350135984440985;0.13542782253960162
95;5.880016278923208;0.5779769643725379;0.13542782253960162
100;4.127049164282031;0.2601199196493185;0.047522517185421
105;2.288355595044709;-0.016544984726453955;0.03311483853399233
110;2.553741986697379;0.1595252641248957;0.1265497347525984
115;5.353247041234899;0.4811522930256327;0.13830659550567403
120;4.02755704478281;0.18675240692974934;0.1410420202781105
125;5.641574705949603;0.7313697713616396;0.1656217167104449
130;5.474737549500534;0.589769352399097;0.13542782253960162
135;4.673321880749613;0.43041215250123055;0.1168048191250918
140;5.694631298111471;0.8311431921820596;0.13542782253960162
145;6.078544446183906;0.7747401313799007;0.29922298442603124
150;4.525029111202588;0.6544105294754871;0.1371006459298098
155;2.8379292278753923;0.3520895630227222;0.13198662495250207
160;4.686579687945448;0.5695078519332034;0.14325890141640618
165;5.132643361557884;0.256965901003199;0.01818762200863172
170;4.031392920407104;0.20619950071447726;0.08841844076352895
175;3.171518666807425;0.06166297188532529;0.09986346948781566
180;3.2168639622058186;0.15778535502519672;0.058573542730567696
185;4.833091421488587;0.27644632970104893;0.02801267616213013
190;4.066594830694696;0.4260731434880384;0.13542782253960162
195;5.110162139920911;0.16181944273684418;0.11267936842318801
200;5.246909872531804;0.5251309050174109;0.12690417864337913
