gen;best_fit;avg_fit;median_fit
45;2.2636361997078955;-0.14785901427604384;0.00896713921870862
50;1.9862692500790091;-0.36032354944222766;0.009389563289328023
55;1.4657423134547414;-0.5962401174120086;-0.008439532678630735
60;1.1418555853996966;-0.39751238147065476;0.013884704453531183
65;1.3001278870840798;-0.08470042473329321;0.1124067912754943
70;1.3001278870840798;-0.5188841917446584;0.01446458560361083
75;1.5942437836473442;-0.4810992557627806;-0.03354502523810721
80;1.3001278870840798;-0.28254881689423955;0.016785111618299597
85;1.4791738668130312;-0.3596256108389804;-0.0008004813612664252
90;1.4657423134547414;-0.40886480648471796;0.013884704453531183
95;1.4769620017294434;-0.4101910090572148;0.018545958438146215
100;2.2636361997078955;-0.44007016736796567;0.024952886525664797
105;1.3001278870840798;-0.5503039769319146;-0.004804176731747933
110;1.9863070795505964;-0.4532681708423856;0.008707153882984098
115;1.2763537036628296;-0.7197733875660612;0.004718983680007338
120;3.181427890289511;-0.3750053370993595;-0.0016968471855609568
125;1.4823436947530573;-0.6328882502317853;0.026528902288530887
130;1.4881140396999013;-0.2767202653621126;0.051410506389453325
135;2.5383502390888677;-0.6363972518995301;-0.015041882634631798
140;2.5609518583944917;-0.23345832014846393;0.007796510925921096
145;2.5609785317550093;-0.18290809252129137;0.013884704453531183
150;1.4967977952021896;-0.5413641069680816;-0.004255520412494607
155;1.4967977952021896;-0.7397445937282395;-0.001967178176227713
