gen;best_fit;avg_fit;median_fit
90;5.836591816701981;1.1711060263647342;0.9187277638346097
95;3.607170782043149;0.7954913638391647;0.1387319191162309
100;4.5947695430287725;0.9172787391078822;0.15947778684608171
105;4.450729490737081;0.6547850424670615;0.13542782253960162
110;4.180565270458191;1.0007442407661853;0.17152018005624758
115;4.055317568083839;0.8333307873449309;0.23681712208922545
120;4.388368064813983;0.9650745530000341;0.3957370338428631
125;3.9440787741035916;1.1672553601776896;0.6520104196598449
130;3.8292679159975305;0.9140476803975198;0.21625550236157504
135;5.519444054140872;1.0034746512192443;0.18204513045902032
140;3.352414772496329;0.7741655107514521;0.13707987082791626
145;3.1626839555652118;0.48554263199039666;0.14195023949105187
150;5.6513668373083625;1.284404373551946;0.6360701195203344
155;2.6539157356016556;0.6535149608395637;0.1742834907770886
160;4.0089811863658085;1.057956140984431;0.7395844448097922
165;3.4750096830066237;0.7685430197778946;0.15013022417575114
170;3.0412523990757454;0.5996531102242867;0.1387319191162309
175;4.375167085957342;0.7992691126284563;0.1387319191162309
180;4.104669103306029;0.586013402897767;0.13542782253960162
185;4.010770266347816;0.6045039816286826;0.13542782253960162
190;3.717010141272467;0.8966590599328522;0.6095418828216681
195;4.774392993625465;1.1728624286480567;0.29765166098818985
200;3.605702925341013;0.5629761388098569;0.13542782253960162
