gen;best_fit;avg_fit;median_fit
90;4.500040657594594;-0.40472275093384963;0.016210062980129503
95;2.892625526307675;-0.1638868303311729;0.14068483642495055
100;1.4706060541924044;-0.12470185821536942;0.07771178522303201
105;1.4706060541924044;-0.16898917578764877;0.01860156015173936
110;1.489949661899194;0.006775730156863225;0.09717173849860217
115;1.4706060541924044;-0.046270302172964586;0.0913563528591737
120;1.4229714189499816;-0.06860394663973439;0.084019569244627
125;1.566273202774861;-0.242708957350059;0.08184100422743751
130;0.556399095835299;-0.1809155994175773;0.026328377543540116
135;0.6044503811339773;-0.17059953792820404;0.05532233400072281
140;1.1395116916749906;-0.5802228897218746;-0.006967353538330584
145;1.3001278870840798;-0.45068560841851385;0.023668805398524784
150;1.4975636420417278;-0.1562273125673739;0.013753068698487803
155;1.4129310547110479;-0.17806016803525834;0.012070608258192284
