gen;best_fit;avg_fit;median_fit
90;5.27595453247844;1.185587809594852;1.118411960237762
95;3.9198625006725787;1.1099748613512914;0.8295682159145357
100;5.716762599625671;0.8782216017221499;0.47474605452114915
105;5.716762599625671;1.188695148185754;0.28098428985380447
110;5.716762599625671;0.5647993140226837;0.22720450557435995
115;5.716762599625671;0.5975711539101218;0.13258089693777086
120;5.716762599625671;0.49550210292796326;0.0907998794707191
125;5.716762599625671;0.7769782649830815;0.21161421913673323
130;2.462154646385846;0.16650646458397989;0.04604730496312365
135;3.6430285896988956;0.3188593558576578;0.08775533248871506
140;5.390409688859973;0.47052990650876403;0.1656217167104449
145;4.772160987229751;0.6543696172539313;0.1371006459298098
150;5.736502182278468;0.25661293767446414;0.07336140777943789
155;5.736502182278468;0.5114225458586801;0.10760161320756961
160;5.736502182278468;0.7037913719778034;0.14214220738801916
165;6.016279289571238;0.4885171578805054;0.13542782253960162
170;5.736502182278468;0.9263008613807224;0.1624707894717111
175;5.736502182278468;0.7150065579304397;0.14576992841696584
180;5.736502182278468;0.3311263318292662;0.04607613429823837
185;5.736502182278468;1.0256734001108672;0.2273447893970765
190;3.036685463620663;0.2859004773365573;0.04604730496312365
195;3.554702641783177;0.6130347017639974;0.1552105801290163
200;4.864745744430036;0.6475325027643136;0.13542782253960162
