gen;best_fit;avg_fit;median_fit
90;4.218691804342715;-0.11141467069552174;0.09449728320297118
95;3.138240800810396;-0.20506716266070632;0.10770321988327047
100;0.8270417911776176;-0.6597703454516357;-0.0012213367886910187
105;1.9438256120892032;0.052153633114635035;0.084019569244627
110;1.5824508152877925;-0.1936683144169628;0.084019569244627
115;1.5824508152877925;-0.15190390320018685;0.04663710035802543
120;1.3651026641097943;-0.36290813662838656;0.07843561402440208
125;1.4623407027646271;-0.36102875949959234;0.025847682728143834
130;1.9440195767656068;-0.07900556710046269;0.07890892999465138
135;1.2947558370603833;-0.47550180454168267;0.07061470225448765
140;1.4850626264043938;0.06961343562717863;0.13547606686255864
145;0.9844599132441152;-0.17443277407849897;0.09271666509967025
150;1.737895163193286;-0.7755305481678155;0.013035192831829273
155;1.0720723273200283;-0.11817161293767874;0.084019569244627
