gen;best_fit;avg_fit;median_fit
5;5.024176242017886;0.8109719614846639;0.4946899093468642
10;5.024176242017886;0.6904507526179997;0.17655956305002685
15;5.560895084324134;0.848157110171379;0.34318245143384063
20;5.560895084324134;0.8377345142703851;0.44214917893374645
25;5.560895084324134;1.290587077855145;0.44227603758959855
30;5.560895084324134;1.4252202074970663;1.3064602898762305
35;6.065224450786719;0.8157307246079224;0.19090817957329792
40;5.458496565780454;1.0675315352946406;0.7655117540394495
45;5.907011192115433;0.7140886378034361;0.3886598508382136
50;5.907011192115433;0.7622824566007805;0.17101437578839612
55;5.907011192115433;0.9792940869883153;0.21799345442988022
60;5.907011192115433;0.7044848504747119;0.1387319191162309
65;5.749631648365193;0.813771506406086;0.16764229016398408
70;5.055978533385709;0.7205626883916492;0.1517798106256883
75;5.958577335007203;0.7390706279303633;0.1387319191162309
80;5.4357948310339985;0.857224453135253;0.17837060103282645
85;5.996668185290326;0.8295730697792141;0.17152018005624758
90;5.323383839809828;0.6589268582261338;0.1387319191162309
95;5.880016278923208;0.8672325467352026;0.15925885961070785
100;6.068764230978338;0.5488062159701458;0.1371006459298098
105;5.949192923047526;0.7950144436179124;0.14494524719855137
110;5.804015105369939;0.6607208465210037;0.13711680758184444
115;5.877261024788298;0.565335738562305;0.1371006459298098
120;5.755328145022097;0.5819462189121983;0.13791628252302035
125;5.755328145022097;0.6167113896386263;0.1387319191162309
130;5.755328145022097;0.794365399538078;0.1387319191162309
135;5.933437150594536;0.7171441170745543;0.15638111064714552
140;5.755328145022097;0.715961834064139;0.13542782253960162
145;6.078544446183906;0.7394921440212638;0.1405902979590683
150;5.772045829338877;0.8783655595392557;0.1387319191162309
155;5.546126902632838;0.608048881239888;0.13250691601211526
160;6.062540052686487;0.7147132439015587;0.1371006459298098
165;6.136806285231244;0.6509447484477071;0.1363370917431178
170;6.136806285231244;0.7045707921942463;0.1371006459298098
175;6.136806285231244;0.7785590616052073;0.1387319191162309
180;6.136806285231244;0.8215690844202526;0.1371006459298098
185;6.136806285231244;0.529428967630105;0.13542782253960162
190;6.136806285231244;0.7562911992869698;0.13542782253960162
195;6.136806285231244;0.7049462355556646;0.1371006459298098
200;6.120633048951313;0.7915323566691072;0.1387319191162309
