gen;best_fit;avg_fit;median_fit
135;5.002547665496181;0.6826198418377888;0.13542782253960162
140;3.106918428122946;0.4089488117236893;0.15744321925594157
145;5.132645909141291;0.589921180267806;0.1387319191162309
150;4.600940723425549;0.8480246467959888;0.13542782253960162
155;4.600940723425549;0.4249721503076283;0.13542782253960162
160;4.70674068400662;0.8203069329343817;0.17199634049524595
165;4.665007970774729;0.5979046200210844;0.17279915402103663
170;5.13264552344827;0.46119038854830563;0.12332282365626346
175;3.768960578891528;0.7119898668352111;0.1387319191162309
180;5.345035359160657;0.5769018851275174;0.15595087326836884
185;4.93547836276629;0.641924589601442;0.14593734395211733
190;6.008375044635833;0.6645182444490648;0.14235314356408119
195;5.82225344000928;1.00818727859426;0.17152018005624758
200;4.155556032493638;0.6314729505567825;0.15734398312619297
