gen;best_fit;avg_fit;median_fit
135;2.2121761444232826;0.2801089820681926;0.16968853386838334
140;1.1483807248541285;0.00227794244541502;0.01058598594020807
145;2.251787995304444;0.17410319833784535;0.024408390316705164
150;1.3227208733998186;0.013061558798856726;0.013636694711327113
155;1.537511751724661;0.0003993545970984492;0.021517067097003406
160;2.264570978291149;0.09715596954949264;0.04561743524005485
165;1.1625650545838122;-0.17451892720887138;0.010805927554419004
170;3.2126188967970544;-0.07700872549236185;0.008869516429544477
175;3.2126188967970544;-0.011159184113968934;0.00472451710287361
180;3.2126188967970544;0.12408588692352447;0.01071980587164012
185;3.2126188967970544;-0.15137271774355876;0.011944286340529353
190;2.9259695864409463;-0.1679371226850807;0.008616431898146815
195;1.704898376273512;0.043762771578639455;0.014372787535383319
200;1.0312356071917388;0.020522758296952905;0.011042536039269801
