gen;best_fit;avg_fit;median_fit
45;5.3806154152171155;1.0717975361982865;0.9240478839601598
50;5.04029967499527;0.7170781300178615;0.06730827302778708
55;5.132650751116949;1.0723252649238209;0.2602203131958875
60;5.257380846973068;0.98256674299219;0.14271349296162364
65;4.3430247840346885;0.16090227999854134;0.012708618697557295
70;4.80680620885493;0.4384649084738137;0.09339612211409196
75;4.918959589318337;0.7798158425990834;0.1304895692358417
80;3.377260490253819;0.7482346317394687;0.35379155189162703
85;3.6824218333876106;0.6655366052907509;0.13542782253960162
90;4.875493501212849;0.45731498123862624;0.15897067044611612
95;2.724924075162141;0.19749023608799268;0.05115843716419488
100;5.368852925895436;0.7838208150479664;0.17777774172586597
105;5.368852925895436;0.46940206191141753;0.1371006459298098
110;5.333575119296206;0.8312960255794687;0.13542782253960162
115;5.338481705743438;1.1378594974668892;0.44366279371782696
120;4.264670652333445;0.33867437367565684;0.15349347368897456
125;4.264670652333445;0.7775004126188049;0.217839684330195
130;4.264670652333445;0.4915787530025014;0.0938076265488137
135;3.4294671599608164;0.5239983006883231;0.14508022328111794
140;3.2092625899647147;0.5183595951797969;0.1693238642053194
145;3.350042315973864;0.2668795093800107;0.03403022885257412
150;4.688082037520111;0.5174824779661754;0.1371006459298098
155;6.038312252714173;1.3047560658487865;0.1990029009103266
160;5.232188548636563;0.6753486967416754;0.0903284540877371
165;3.9892125243314367;0.33910942319270376;0.05495695864931094
170;5.182744987299907;0.2682713778530714;0.04604730496312365
175;3.0366847064832125;0.27047773104012807;0.07723463060965433
180;5.179435637291027;0.40097937046595117;0.027489723078725214
185;5.443703264616438;0.7483436805583922;0.08231665095920462
190;5.8651858433403214;0.5191797429543108;0.033045399835311795
195;3.6868913744704033;0.2719019859190723;0.07476187232402598
200;3.3512397967914445;0.41306921983088374;0.08298438668161365
