gen;best_fit;avg_fit;median_fit
45;5.409110973359938;0.8261229266713176;0.15048908718664222
50;5.131169940529748;0.3319040666927916;0.13254741601447484
55;5.34332373892189;0.7000566842704531;0.09013846387013341
60;5.040346859774906;0.33132982642336156;0.003007540252803087
65;4.839379908517504;0.5411924328845822;0.1371006459298098
70;5.221660371053365;0.5580827225678986;0.1057632649753566
75;5.132646326416285;0.3046984421901708;0.02917079078211937
80;5.229152223042345;0.7158484566461315;0.10260512556246876
85;5.222061942344993;0.6476523200454728;0.16228380070118878
90;5.222061942344993;1.2855015632073732;0.8874687882322618
95;5.705336256383084;0.692740811043218;0.1362642342347057
100;5.598409539133066;0.8180695385231064;0.1656217167104449
105;3.055339369805488;0.4212600265933057;0.13542782253960162
110;2.653666124972355;0.467959193453872;0.2599764641046187
115;3.036476022233964;0.3040734638523048;0.11672304819011808
120;5.050355929627988;0.8086087027480203;0.3143463406621617
125;5.310047409641474;0.7602499013876509;0.1387319191162309
130;3.718131888696578;0.608122706378391;0.1656217167104449
135;3.1522560630960044;0.31081101939477707;0.13110218986352445
140;2.7787936267462645;0.5632994101552183;0.1362642342347057
145;5.010195985223859;0.6920019742113038;0.168708177639276
150;5.385481860945994;0.7363562368398634;0.14075340993873586
155;4.565696237442085;0.6844354676424702;0.13542782253960162
160;4.458832697440801;0.6623800962484674;0.16030507480728723
165;3.1779331612920303;0.4122165262752876;0.13542782253960162
170;5.06592669396958;0.5760963766841157;0.17316392316629953
175;4.942067988764809;0.5748513699176171;0.13542782253960162
180;4.942067988764809;0.5699622109938759;0.13542782253960162
185;4.942067988764809;0.4391240741387596;0.09598979883908354
190;5.370633865996101;1.0505216688388517;0.13542782253960162
195;4.942067988764809;0.241206123767484;0.028453330647060238
200;2.497713752223221;0.4800519899300477;0.1387319191162309
