gen;best_fit;avg_fit;median_fit
135;3.824449176911618;0.5940444635162413;0.13542782253960162
140;4.483108124211341;0.9128178108254671;0.302816978553472
145;6.26819250475944;0.9530841254544438;0.310691044538688
150;4.483108124211341;0.8478784323307369;0.22232736691958255
155;4.576110872500192;0.7612362738977512;0.17152018005624758
160;4.9508444220346055;0.9907329823673868;0.34169932369361644
165;6.004343538771707;1.1581133841376112;0.4516019910861735
170;5.2323088938341105;0.6738396358290614;0.09358550751570949
175;5.100793071601627;0.9609265035718318;0.3157529859351752
180;3.0424381582922546;0.45543105322717775;0.016992730981967075
185;3.2272141602889572;0.629465082497685;0.19642091480173368
190;2.227633682426709;0.27285292087615587;0.15738749884722675
195;3.3959023566441693;0.5629731057796002;0.15512844721491428
200;4.0302686171423145;0.7553913769554695;0.13542782253960162
