gen;best_fit;avg_fit;median_fit
45;5.907011192115433;0.5386079762479525;0.14339061873290354
50;5.907011192115433;0.44540903930075193;0.1694108013696124
55;5.907011192115433;0.46760165147287336;0.08819474125684257
60;5.907011192115433;0.7302287224207138;0.04649818588196725
65;4.8566816169557026;0.23074844539362674;-0.019049171372036933
70;4.887243766770025;0.4818982479511608;0.11781016499954655
75;4.6971414750428755;0.27660892021705624;0.04604730496312365
80;4.580304246532234;0.4851534538992192;0.1603885247876256
85;5.996668185290326;0.6281882805926388;0.1371006459298098
90;5.323383839809828;0.6857325842929934;0.15136118132012735
95;5.02394779424744;0.8322801608865991;0.1738334235847326
100;5.2997727064822495;0.5314628752049393;0.08862624362377242
105;5.815299707790255;0.6042773586745012;0.1371006459298098
110;5.63105574334896;0.5943062351852548;0.1371006459298098
115;5.311698611879464;0.7326325893494685;0.1371006459298098
120;4.716400401213089;0.6835468103376525;0.1371006459298098
125;5.609622736530023;0.5973384673675789;0.1656217167104449
130;4.7228128881629745;0.8496578798458277;0.1371006459298098
135;5.616485133931646;0.8193964034794293;0.16857094838334624
140;5.62632626175334;0.8605568577345837;0.1656217167104449
145;5.233458968690194;0.8731874333602065;0.18204513045902032
150;5.573508281953767;0.9297421957424117;0.14448444127627352
155;5.546126902632838;1.3310110153847083;0.21670157088722394
160;6.062540052686487;1.3286481115327924;0.24459846871395835
165;6.136806285231244;0.6406909994768978;0.08862624362377242
170;6.136806285231244;1.3426810463331895;0.19070267031192153
175;6.136806285231244;1.433543088010387;0.2175133953551508
180;6.136806285231244;1.6875499831715424;0.1735868353620314
185;6.136806285231244;0.6922985235727801;0.12254367005054878
190;6.136806285231244;1.1766652146328502;0.1494335060561321
195;6.136806285231244;1.2227223322733214;0.20300965458451545
200;5.756987646414351;0.975950052661171;0.14030688527295684
