gen;best_fit;avg_fit;median_fit
45;5.455563652110591;0.9569594171939283;0.1656217167104449
50;5.455563652110591;0.5636776702661866;0.11434432570486
55;5.455563652110591;0.5980488797046893;0.07763978166871005
60;5.455563652110591;0.541398769384677;0.22955781967679217
65;5.455563652110591;0.799254830992714;0.2796826358525374
70;4.80924116523047;0.7530864881855617;0.11002872243369641
75;5.268449749232423;0.4405150465936843;0.2990652400103171
80;5.877471990500238;0.6395038039380753;0.35394975430072645
85;5.478140528042762;0.9730386508031693;0.7150894116071078
90;5.345035359160657;0.7864358961130582;0.23785180834325897
95;4.836852195460825;1.2969606558403917;1.1589002093337641
100;5.095767251154119;0.9754712019016856;0.6114587982892892
105;5.018502027548347;0.7866199438613528;0.27481019201945217
110;5.345035359160657;1.2119208294082582;0.7265486120979318
115;5.400294959246918;1.0577950522149486;0.6511465953391529
120;5.269574319114103;0.731229532467028;0.2273945235872582
125;4.64583877830815;0.22003888971719643;0.10411311983820776
130;5.363349371898247;0.897714992680631;0.24830141136884065
135;4.64583877830815;0.216731986328803;0.04972291027936693
140;4.64583877830815;0.1343151218626528;0.02218882931331584
145;5.494086503142692;0.619211615827078;0.08862624362377242
150;4.253243172742421;0.6455968792655995;0.2510911898829072
155;4.653869720141578;0.5337844154960162;0.1387319191162309
160;4.700686155535559;0.756745744792549;0.13542782253960162
165;4.609852301969026;0.6010173723846679;0.20702806672362561
170;5.254510012821703;0.6797009815653746;0.13542782253960162
175;4.1593545691740035;0.5413000414860406;0.13542782253960162
180;4.274224480814353;0.6677176948584721;0.17630557095789653
185;5.536202219408345;0.789740444947005;0.17031315809149244
190;4.1593545691740035;0.8668360903981016;0.30421511847932764
195;4.332823874890508;0.7067036116279354;0.2628870960205377
200;4.330746937093205;0.8853983534524232;0.752910033588434
