gen;best_fit;avg_fit;median_fit
135;2.2201375407167334;-0.05787382375791188;0.051830566502664266
140;2.6266430981559847;-0.05524903036131326;0.011881037645214337
145;1.8969138612987098;0.006907503079920151;0.01877568453045181
150;2.945064034022017;0.20340784681802151;0.03079815807842165
155;5.099755286321449;0.06581480431929551;0.010658264376619875
160;2.114735141937626;0.06588065905638439;0.02303564905749761
165;1.8969138612987098;0.10618352611147164;0.023856407688329362
170;2.956433534958893;0.15112573973644597;0.010805927554419004
175;0.9739564497590188;0.06659132973214592;0.013598867241915447
180;1.5626813950236318;-0.18914844348566406;0.008366217632179401
185;2.414324611231833;0.0321113624782605;0.01565581892138057
190;1.0018661121149548;0.032894602463636353;0.013004501891889397
195;2.279161359582874;-0.17852294943981042;0.009834701882039776
200;2.791785106040626;0.3017959456789352;0.020881403499008938
