gen;best_fit;avg_fit;median_fit
135;1.1599665494825946;0.07907206922881183;0.02877345070198839
140;1.1149202529209379;-0.3083534266458777;0.012701982102541032
145;1.7827087581152088;-0.05104845319129763;0.012701982102541032
150;2.560282790433083;-0.17555667220531446;0.010805927554419004
155;1.8257627479258745;-0.46869756093515347;-0.030592678412328045
160;3.1025732705826417;0.08122882772628622;0.06227292334950432
165;2.1894015516823213;0.26512197999285;0.1944358187482913
170;2.5134120294163385;0.17220301490463316;0.06664716696137549
175;5.044739203698236;0.2511714497669226;0.04063469602474895
180;1.8569461158218057;-0.07345517139121303;0.012728600416707037
185;1.4197139077785232;-0.46764851316261075;0.013048486010895921
190;1.5751759253734474;-0.05709333543601685;0.061777322795396716
195;1.4197139077785232;0.04124754063025863;0.06903994513807205
200;3.2126188967970544;0.029214436616438372;0.012697379671303355
