gen;best_fit;avg_fit;median_fit
45;3.744160898916972;0.22578310783541122;0.18409657133941199
50;4.8753321350676595;0.7173022124140139;0.15136118132012735
55;4.811666931631758;1.000621617881361;0.1656217167104449
60;5.726299624791886;0.858477343366091;0.1656217167104449
65;4.907562719812565;0.9951088227306046;0.17678265525763395
70;5.055978533385709;0.6494737271606742;0.13542782253960162
75;5.184359491507673;0.6532259752387537;0.15124687405667456
80;5.4357948310339985;1.065575735113189;0.3908202504441397
85;3.934779917540928;0.6599551866272831;0.20711870310064567
90;3.321320898781536;0.8064045385416828;0.1697195421540874
95;5.6885240195755555;0.9124943977764685;0.17678265525763395
100;6.068764230978338;0.41325419038624084;0.12965644747793664
105;5.949192923047526;1.269353366699546;0.7553330745706514
110;5.804015105369939;1.0437958598093686;0.1827010064341259
115;5.877261024788298;0.7446845774953692;0.1113166725491391
120;5.755328145022097;0.983937650944952;0.1656217167104449
125;5.755328145022097;1.1847049712506912;0.47940362253619073
130;5.755328145022097;1.0689007640681962;0.1656217167104449
135;5.755328145022097;1.2110136207594124;0.6225444421573192
140;5.755328145022097;0.5612960233987324;0.12106432442213916
145;5.755328145022097;0.578776651925648;0.13542782253960162
150;5.772045829338877;0.8343701121895557;0.13542782253960162
155;2.606786270558341;0.29186604808761296;0.010076038014569355
160;2.5910290631203443;0.46773441670142185;0.13542782253960162
165;4.327157861779649;0.6191908147600836;0.1371006459298098
170;4.185724469473369;1.1195745409785274;0.2609408501978344
175;4.7232801861905696;1.0159486827029793;0.18204513045902032
180;5.263997377712439;0.8574840247536968;0.13542782253960162
185;5.399603923758462;0.6228821964012295;0.13392275082595267
190;5.9999203944490915;0.7640716155336902;0.1343757519201453
195;5.263997377712439;0.8988398853111549;0.1656217167104449
200;5.759596310901708;0.6615485797262571;0.1416739851103802
