gen;best_fit;avg_fit;median_fit
90;0.9427637324313026;-0.12899413360166026;0.010805927554419004
95;0.5412109699582823;-0.0403643283243652;0.013502265355220727
100;2.2201375407167334;-0.25900091725428465;0.007672779236350902
105;2.2201375407167334;-0.03322142083623618;0.009571496805628854
110;4.274272896320205;0.28700078818475017;0.047064407558427335
115;2.2201375407167334;-0.007359136759963847;0.03424507032311519
120;3.1873045918223184;0.14970906635487793;0.06656078430730039
125;2.2201375407167334;0.09591956085272324;0.013515846088198974
130;2.2201375407167334;-0.08940084669760877;0.010805927554419004
135;2.2201375407167334;0.07317970455694048;0.007437448034099764
140;2.601387633669982;0.1779610576665466;0.060169859256139685
145;1.7012517446202322;0.2711969834717886;0.09036937654203869
150;3.065503263114525;0.17363169200784842;0.06656078430730039
155;1.900222309216522;0.04687676016339315;0.020248035328088276
160;3.128182570392278;0.298374334941793;0.014136496539494586
165;5.134046958110271;0.15983959179719132;0.011753708885168995
170;1.7324546616833767;0.12759314178004458;0.011994872722959737
175;2.0386839482641315;0.008753372193258785;0.010805927554419004
180;2.664104109679662;0.2660402123830176;0.026478045485114232
185;2.5403551541345104;0.24822502357288131;0.11291378612338482
190;3.26416949980654;0.2698907890714203;0.042536921920577286
195;2.363304525621112;-0.02481357482931032;0.02815007474749276
200;1.774033117241857;0.03947961821719628;0.05094009634735916
