gen;best_fit;avg_fit;median_fit
45;2.3360945825377657;0.006168862429044304;0.0109272395972273
50;2.207010056402706;-0.0936037266646559;0.01076764370568864
55;1.0344556016856137;0.017974480676119446;0.023841756587435592
60;1.7012517446202322;-0.0900825129421071;0.012490980120896722
65;1.246736930539499;-0.0029109714942695698;0.012701982102541032
70;1.246736930539499;0.009285847481947489;0.019471686320273934
75;2.2063592324170456;-0.029875749497457554;0.011011491940758733
80;1.3767411208559472;-0.05620351324492372;0.02256750161889609
85;1.3165410297021378;-0.06482174197985158;0.012359964581378141
90;1.2972245370429214;0.01837026569252496;0.02630973531088887
95;2.336263301797042;0.15507553711079983;0.05974800099823899
100;2.2201375407167334;-0.056064508661054904;0.010805927554419004
105;4.721047649418809;-0.05176109843075288;0.011835496474989049
110;3.03181807053064;0.02230223690883956;0.012701982102541032
115;0.820768607670117;-0.1726157220181614;0.010805927554419004
120;2.4628221031448794;-0.04159427768495751;0.010029916049925786
125;0.7926801168040697;0.01251526857113304;0.0602788013440102
130;1.6205049644683354;-0.022638074246632108;0.015848523418179133
135;5.3689837156270555;0.008819463466525939;0.010805927554419004
140;2.267311056070529;-0.028381078917514218;0.03281294828570458
145;2.731745212327387;0.035325895647585336;0.029509503938620285
150;0.9711228943996835;-0.197543105057709;0.012515180299238093
155;1.1364039051477755;-0.05896914258352301;0.007903972614443533
160;0.9711228943996835;-0.05009841731686538;0.009929498016358784
165;1.0786824366409244;-0.031012191516052834;0.017663312460170583
170;1.5156209478137854;-0.03774223440149114;0.010805927554419004
175;1.9636260237713965;0.0899820587248169;0.012845078445654634
180;0.9195333027922098;0.010012611173619594;0.019839605444435304
185;2.3047632153177338;-0.07299733125052711;0.0037258929367287585
190;0.6788246895164548;-0.04336069666904059;0.010805927554419004
195;3.100540303642547;-9.195916083219071e-05;0.01669613383804064
200;2.791785106040626;-0.006658568599828141;0.011069663144916253
