gen;best_fit;avg_fit;median_fit
90;5.487590857385858;1.7328153775640707;1.9044285992529186
95;5.236869690281614;1.2625530590666798;0.8957491384928277
100;4.482602061404873;1.7929860051882358;1.7993247280369347
105;5.446958351183309;1.8413553801483045;1.8292059674817205
110;4.746913435647587;1.3377905390374614;1.0952910194055785
115;4.892781744067483;1.7567706624001813;1.9365645288076
120;4.943091994802591;1.3035546035484864;0.9688342051680532
125;5.114052074514518;1.4303566844250206;1.3021313535305825
130;5.092388917386126;1.2339408641373195;1.131747580860923
135;3.465012285283841;0.6878484149599638;0.25287269116806554
140;5.250947214856031;0.7796663684042828;0.1981950386994399
145;2.582802157464299;0.4256576374723781;0.10444179143043636
150;5.371767193830387;0.5224470285061398;0.1325654475158383
155;2.9584883408173277;0.38779006769799995;0.042522816355046164
160;3.7011093691472277;0.17764264734280708;0.11809063585000579
165;2.5452001131568167;0.3649385148756479;0.1387319191162309
170;4.2109666695384735;0.8448345763872873;0.14433681514070928
175;5.571587558421477;0.7431018668000569;0.1510138477371611
180;5.56764160034425;0.7681687931942442;0.1549397915166964
185;4.450251731295163;1.0522015238279352;0.21972483352421013
190;3.29864446198429;0.39415488554799233;0.1387319191162309
195;5.540523374893722;0.512191726545705;0.1387319191162309
200;5.771207209950248;1.1154880816406378;0.1656217167104449
