gen;best_fit;avg_fit;median_fit
135;2.3426316566137104;-0.04634777444679555;0.024604194705310417
140;1.8618771048803722;-0.501648633049374;-0.029090553716409007
145;1.8618771048803722;-0.006111703260483855;0.010531473695778254
150;1.8618771048803722;-0.1355665993867049;-1.3690257208875956e-05
155;1.8618771048803722;-0.2037006053928201;0.005303644334089086
160;3.5533031914293005;0.054243987870759985;0.005476565581711557
165;1.8618771048803722;0.008552438991090245;0.006191927114932827
170;1.718803707674668;0.09867352298770836;0.018732113310201304
175;1.1677309608963824;-0.2548363397893732;0.004716847459823592
180;1.0253164702012996;-0.09737272749178275;0.010888025094824949
185;1.3839951974204325;-0.0040156519373477475;0.010978861661821437
190;2.12028127782952;-0.004750303306653208;0.007359583459036895
195;1.1544178912710872;-0.08376779815185069;0.012365910287306714
200;1.8618771048803722;-0.04378009336448769;0.020417763651747856
