gen;best_fit;avg_fit;median_fit
45;1.7828625115891639;-0.1146035324463382;0.010805927554419004
50;1.8358480330265619;0.16088044562364995;0.06159980819147051
55;2.353894289156407;0.037870968506594965;0.01944390070923352
60;1.7828625115891639;-0.09506104418541136;-0.0008943698296551839
65;1.7103705969938694;-0.042373800577862476;0.014772723992055148
70;1.7103705969938694;-0.05200988715938892;0.009211689140236401
75;1.7103705969938694;-0.056416469029599646;0.0016322849675720341
80;2.5540979499040244;-0.15473884995612522;0.0009127287792347338
85;2.358125077204555;0.08837759857380975;0.01730445756400184
90;1.9719969228153493;-0.07089244344144299;0.03413717393747806
95;3.2042664338811213;0.06852454905703938;0.009930542137028153
100;1.7103705969938694;-0.21211876085669024;0.01704782712812347
105;1.7890947399235198;-0.11764340958244746;0.016372975710750692
110;1.1140091358203497;-0.16954381383946968;0.020018378418203336
115;1.5819316701159738;-0.25378619813390935;0.03297714636428517
120;3.164448396538835;-0.1392955750179308;0.010805927554419004
125;3.6725470588872953;-0.0989050272530969;0.010805927554419004
130;3.005780721428453;0.1059689996270957;0.02033142653605363
135;3.005780721428453;0.07878035252319163;0.023759830658510422
140;3.005780721428453;0.06921562687666927;0.07317189038896094
145;3.005780721428453;-0.08022035349107393;0.010805927554419004
150;1.4523512896208524;-0.029728805877240038;0.012359789580847602
155;1.5517518661237892;-0.04653118017218124;0.012129072240329719
160;1.5874285381430453;0.03669916575283063;0.06380922241664308
165;2.6105607164138958;0.017910126892220934;0.029049825073947877
170;0.8836127263924577;-0.1625241181414237;0.010805927554419004
175;2.47850701227781;-0.15661611358317015;0.013639641921076529
180;0.7729847490434929;-0.26416622918675825;0.014227907760187952
185;4.373770380091079;0.0578788538011099;0.011441357426761195
190;4.796637516155517;0.19947443224546874;0.010644260560305263
195;4.373770380091079;0.021089500786203925;0.007879244845684835
200;3.2126188967970544;0.14957263775186083;0.03729655627265821
