gen;best_fit;avg_fit;median_fit
45;3.6211892247546076;0.04711698149750018;0.0010635182151218225
50;1.7103705969938694;0.025809176176313238;0.009860132128376886
55;1.7285030389842846;0.016899446998135684;0.008304554185009277
60;2.099052400050744;-0.04167789548716885;0.003093844067461493
65;1.7974278079668358;-0.011088752351744764;0.004052658235986606
70;1.7103705969938694;-0.1338867049332664;0.012087127248082419
75;1.7103705969938694;-0.09940519341068582;0.02968185268633114
80;1.7103705969938694;0.12046740031409608;0.01682777836158178
85;1.7103705969938694;0.0387702548166061;0.02596200865343315
90;3.1785684423208447;-0.022672363412178452;0.006381264405370901
95;3.1785684423208447;0.0635542284833662;0.010116591264669766
100;1.7103705969938694;-0.011949569594084204;0.011348943471457318
105;2.2957968065458894;-0.13365628102376603;0.01741340631693042
110;1.1807531733883174;-0.3956387500851885;0.0032319840699209235
115;1.5696989406052755;-0.2199329957402396;0.009309563569523366
120;2.1090821414758274;-0.033861925469865814;0.023773834111201847
125;5.198843754979767;-0.0654150699645076;0.02697240254725322
130;1.3370802277318503;-0.09517661953192162;0.011402911216304101
135;3.0904652049781216;-0.031117871004532414;0.022482029795302616
140;3.1507690643138075;-0.1003513900444514;0.007090638356790635
145;1.8801916748054075;-0.007739020175423972;0.03534341759512022
150;0.9199777487310078;-0.09247611768365967;0.014367027403914864
155;5.8736662336320205;0.31157832025852245;0.05302367008955397
160;3.6231541861274255;0.016587654024313916;0.009339762828807094
165;4.264628105367216;0.11891903744762357;0.010805927554419004
170;2.262303950654723;0.18982994858724564;0.03820536071735675
175;2.460973857052915;-0.08355218099656292;0.011379430810575603
180;1.590092479066081;-0.03718257702342212;0.029143823286299275
185;0.5990286349688078;0.06846392895102;0.05019794589097687
190;3.7966488197233423;0.24426488332639154;0.007183683865323254
195;3.5011751692891986;-0.11995144417515599;0.013294307478481732
200;3.2765598285131015;-0.07298567556335434;0.023360108422733644
