gen;original_env_id;genome_id;env0_fit;env1_fit;env2_fit;env3_fit;env4_fit;env5_fit;env6_fit
65; 0; 1781; 7.5548; 3.0245; 0.7494; -0.6074; 2.285; -1.0792; 0.6022
65; 4; 1107; 1.9607; 1.013; 1.9324; -1.3173; 1.1476; -0.7396; 0.3117
65; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
65; 17; 48; 7.3547; 2.2445; 7.3579; 0.6248; 3.9485; -0.6827; 0.1169
70; 0; 1781; 7.5548; 3.0245; 0.7494; -0.6074; 2.285; -1.0792; 0.6022
70; 4; 1107; 1.9607; 1.013; 1.9324; -1.3173; 1.1476; -0.7396; 0.3117
70; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
70; 17; 48; 7.3547; 2.2445; 7.3579; 0.6248; 3.9485; -0.6827; 0.1169
75; 0; 1781; 7.5548; 3.0245; 0.7494; -0.6074; 2.285; -1.0792; 0.6022
75; 4; 1107; 1.9607; 1.013; 1.9324; -1.3173; 1.1476; -0.7396; 0.3117
75; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
75; 17; 48; 7.3547; 2.2445; 7.3579; 0.6248; 3.9485; -0.6827; 0.1169
80; 0; 1781; 7.5501; 1.9826; 0.7808; 2.5566; 5.385; 0.6902; 3.6364
80; 4; 1823; 1.9607; 1.013; 1.9324; -1.3173; 1.1476; -0.7396; 0.3117
80; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
80; 17; 48; 7.3547; 2.2445; 7.3579; 0.6248; 3.9485; -0.6827; 0.1169
85; 0; 1781; 7.5501; 1.9826; 0.7808; 2.5566; 5.385; 0.6902; 3.6364
85; 4; 1823; 1.9607; 1.013; 1.9324; -1.3173; 1.1476; -0.7396; 0.3117
85; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
85; 17; 48; 2.0656; 0.6101; 2.534; -1.0672; 3.8395; 0.6113; 0.9715
90; 0; 1781; 7.5501; 1.9826; 0.7808; 2.5566; 5.385; 0.6902; 3.6364
90; 4; 2165; 7.5553; 3.012; 2.1576; 4.28; 2.3081; -1.2398; 0.8884
90; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
90; 17; 48; 3.4535; 1.1892; 1.7381; 3.1825; -1.1916; 0.291; 1.0599
90; 38; 2403; 7.5501; 1.9826; 0.7808; 2.5566; 5.385; 0.6902; 3.6364
90; 24; 53; 2.0315; 1.2341; 4.1375; 2.4529; 3.6766; -1.4568; 1.9387
90; 23; 2463; 3.4535; 1.1892; 1.7381; 3.1825; -1.1916; 0.291; 1.0599
95; 0; 1781; 7.5501; 1.9826; 0.7808; 2.5566; 5.385; 0.6902; 3.6364
95; 4; 2165; 7.5553; 3.012; 2.1576; 4.28; 2.3081; -1.2398; 0.8884
95; 14; 345; 2.8591; 1.3706; -0.0767; 0.7411; 1.5015; 3.9266; 0.8897
95; 17; 2688; 1.6495; 4.207; 2.2372; 1.2179; 2.909; 2.0246; 1.483
95; 38; 313; 3.3989; -1.4939; -1.3633; 0.7178; 3.7516; -0.1123; 0.833
95; 24; 112; 3.6487; 4.1386; 3.7508; -1.1177; 3.7521; -1.3385; -1.0325
95; 23; 188; 7.5502; 1.6017; 2.1123; 1.2426; 2.3562; 0.4776; -0.8562
100; 0; 3310; 7.5599; 4.4798; -0.7226; 0.699; 4.4347; -0.665; -0.9562
100; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
100; 14; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
100; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
100; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
100; 24; 602; 2.1909; -1.1418; 2.2383; 0.9245; -1.1418; -0.7769; 0.8336
100; 23; 188; 2.0238; 0.7184; 0.5541; -0.609; 3.905; 0.7991; -0.7502
105; 0; 3310; 7.5599; 4.4798; -0.7226; 0.699; 4.4347; -0.665; -0.9562
105; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
105; 14; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
105; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
105; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
105; 24; 602; 7.3502; 0.8095; 0.4701; -0.9398; 2.1543; -0.7648; 0.6209
105; 23; 188; 2.0238; 0.7184; 0.5541; -0.609; 3.905; 0.7991; -0.7502
110; 0; 3619; 7.3668; -0.0464; -0.0464; -0.0464; -0.0464; 1.7026; -0.0464
110; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
110; 14; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
110; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
110; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
110; 24; 602; 0.4851; 2.8972; 3.3592; -0.7597; 1.4153; 4.8085; 1.0962
110; 23; 188; 7.5502; 1.6017; 2.1123; 1.2426; 2.3562; 0.4776; -0.8562
115; 0; 3619; 7.3739; -0.0464; -0.0464; -0.8282; -0.0464; 1.7971; -0.0464
115; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
115; 14; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
115; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
115; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
115; 24; 1433; 0.6345; 1.3195; 0.4446; -1.047; 3.0986; 7.5504; 3.8143
115; 23; 188; 7.5502; 1.6017; 2.1123; 1.2426; 2.3562; 0.4776; -0.8562
120; 0; 3619; 7.549; 0.993; 0.8769; 0.4639; 1.463; 0.464; 0.1827
120; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
120; 14; 3068; 5.0381; 4.0025; -1.1747; 7.5544; 1.6341; -1.0645; 7.5745
120; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
120; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
120; 24; 1433; 0.4912; 1.5096; 7.5561; 1.4461; 4.9603; 7.555; -0.5145
120; 23; 188; 7.5502; 1.6017; 2.1123; 1.2426; 2.3562; 0.4776; -0.8562
125; 0; 3619; 7.549; 0.993; 0.8769; 0.4639; 1.463; 0.464; 0.1827
125; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
125; 14; 3068; 5.0381; 4.0025; -1.1747; 7.5544; 1.6341; -1.0645; 7.5745
125; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
125; 38; 313; 4.9517; 5.3711; 3.5882; 1.6819; 2.9137; -1.2018; 1.8383
125; 24; 1433; 0.4912; 1.5096; 7.5561; 1.4461; 4.9603; 7.555; -0.5145
125; 23; 188; 7.5502; 1.6017; 2.1123; 1.2426; 2.3562; 0.4776; -0.8562
130; 0; 3619; 7.5465; 1.3177; 0.6547; -1.1116; 2.0864; -0.4966; -0.6319
130; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
130; 14; 3068; 5.0381; 4.0025; -1.1747; 7.5544; 1.6341; -1.0645; 7.5745
130; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
130; 38; 313; 7.5516; 0.5956; -0.6624; 0.7274; 2.3837; 0.3202; 0.5223
130; 24; 1433; 0.4912; 1.5096; 7.5561; 1.4461; 4.9603; 7.555; -0.5145
130; 23; 188; 0.0864; 1.2413; 3.6621; 3.0153; 1.2152; 0.2269; -0.1596
135; 0; 3619; 7.5469; 1.0741; 1.0922; 0.1906; 1.0741; -0.6162; -0.5
135; 4; 3068; 2.2722; 0.5231; 1.8468; 3.5724; 1.4189; 7.5543; 4.279
135; 14; 3068; 4.183; 3.5956; 2.937; 2.2705; 3.6788; -1.2439; 3.6624
135; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
135; 38; 313; 7.5516; 0.5956; -0.6624; 0.7274; 2.3837; 0.3202; 0.5223
135; 24; 1433; 0.4912; 1.5096; 7.5561; 1.4461; 4.9603; 7.555; -0.5145
135; 23; 188; 0.0864; 1.2413; 3.6621; 3.0153; 1.2152; 0.2269; -0.1596
135; 44; 6; 3.7016; -0.6102; 1.5518; -0.7325; 7.5446; -0.8552; 1.9771
135; 43; 2737; 1.1902; -0.7431; 0.4912; -0.6758; -3.0203; -0.835; 3.6192
135; 51; 54; 0.2977; 7.5586; 2.8854; -0.8187; 5.2192; 7.5644; 0.8911
140; 0; 3619; 7.5559; 1.1094; -0.0507; 1.0651; 1.1094; -1.0951; 0.9782
140; 4; 3068; 4.7885; 3.627; 3.3443; 3.9503; -0.326; 2.712; 2.1906
140; 14; 3068; 3.5509; 4.5655; 0.3585; -0.6055; 5.3265; -0.6361; 3.3254
140; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
140; 38; 313; 2.8711; 3.4087; -0.7833; 1.8327; 0.7113; -0.5777; -1.0353
140; 24; 1433; 0.8668; 2.7761; 0.1447; 0.1157; 5.1805; 0.2891; 3.3286
140; 23; 188; 3.0917; -0.1211; 2.1952; 0.7486; -0.1211; 0.5353; 0.5772
140; 44; 387; 3.3256; 4.767; 4.7792; 3.7158; 1.427; 0.7193; -0.5271
140; 43; 318; 4.2046; 1.0435; 0.7227; 0.5177; 4.1876; -2.6602; 1.2572
140; 51; 54; 1.8203; 0.4473; 0.4834; 0.69; 0.4473; -0.7946; 0.9409
145; 0; 3619; 7.5559; 1.1094; -0.0507; 1.0651; 1.1094; -1.0951; 0.9782
145; 4; 3068; 4.7885; 3.627; 3.3443; 3.9503; -0.326; 2.712; 2.1906
145; 14; 3068; 3.5509; 4.5655; 0.3585; -0.6055; 5.3265; -0.6361; 3.3254
145; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
145; 38; 313; 2.8711; 3.4087; -0.7833; 1.8327; 0.7113; -0.5777; -1.0353
145; 24; 1433; 0.972; -0.7477; 3.2648; 0.163; -0.6125; 3.781; 2.1435
145; 23; 188; 3.0917; -0.1211; 2.1952; 0.7486; -0.1211; 0.5353; 0.5772
145; 44; 387; 3.3256; 4.767; 4.7792; 3.7158; 1.427; 0.7193; -0.5271
145; 43; 318; 0.6098; 1.4267; 0.8491; 1.2716; 2.1791; 0.2739; 0.9652
145; 51; 54; 1.8203; 0.4473; 0.4834; 0.69; 0.4473; -0.7946; 0.9409
150; 0; 3619; 7.3711; 0.0063; 0.6746; 1.1384; 0.1321; 0.2822; 0.75
150; 4; 3068; 4.7885; 3.627; 3.3443; 3.9503; -0.326; 2.712; 2.1906
150; 14; 3068; 3.5509; 4.5655; 0.3585; -0.6055; 5.3265; -0.6361; 3.3254
150; 17; 2688; 3.8439; 1.2824; 2.798; 3.0738; 0.3174; 4.4308; 0.5283
150; 38; 3584; 2.8711; 3.4087; -0.7833; 1.8327; 0.7113; -0.5777; -1.0353
150; 24; 1433; 3.6084; 3.0557; -1.4404; 1.4477; -0.3111; 1.9611; 0.788
150; 23; 188; 0.2096; 4.16; 3.028; -1.246; 2.1013; -1.5625; -1.0707
150; 44; 387; 2.6713; 0.382; -0.7885; -1.051; 3.6966; -0.7478; 0.9974
150; 43; 318; 1.8035; 1.4239; 0.0163; 0.3415; 2.5947; 0.3452; 4.4238
150; 51; 54; 1.8203; 0.4473; 0.4834; 0.69; 0.4473; -0.7946; 0.9409
155; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
155; 4; 3068; 4.7885; 3.627; 3.3443; 3.9503; -0.326; 2.712; 2.1906
155; 14; 3068; 3.5509; 4.5655; 0.3585; -0.6055; 5.3265; -0.6361; 3.3254
155; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
155; 38; 3584; 2.8711; 3.4087; -0.7833; 1.8327; 0.7113; -0.5777; -1.0353
155; 24; 1433; 3.6084; 3.0557; -1.4404; 1.4477; -0.3111; 1.9611; 0.788
155; 23; 3840; 1.8598; 0.4606; 0.9365; 0.9761; 0.4606; -0.6472; 0.5646
155; 44; 387; 2.6713; 0.382; -0.7885; -1.051; 3.6966; -0.7478; 0.9974
155; 43; 318; 1.8035; 1.4239; 0.0163; 0.3415; 2.5947; 0.3452; 4.4238
155; 51; 54; 1.8203; 0.4473; 0.4834; 0.69; 0.4473; -0.7946; 0.9409
160; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
160; 4; 3068; 4.3623; 0.7672; 0.8247; 1.1277; 3.9815; 0.6205; 0.3616
160; 14; 3068; 3.5509; 4.5655; 0.3585; -0.6055; 5.3265; -0.6361; 3.3254
160; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
160; 38; 3584; 3.0807; 1.411; 2.0049; 4.9945; 2.3555; -1.1764; 5.0987
160; 24; 1433; 7.5467; 0.3858; 0.8844; 7.5645; 1.3681; 0.808; 0.9306
160; 23; 3840; 7.359; 3.7172; 0.0696; 0.7362; 3.3912; -0.3307; -1.2102
160; 44; 387; 3.1531; -0.5695; 0.4386; 2.5353; 2.7045; -0.9879; 1.7937
160; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
160; 51; 54; 7.3602; 1.0218; 4.8785; -0.8318; 1.6131; -0.1172; 0.545
165; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
165; 4; 3068; 4.3623; 0.7672; 0.8247; 1.1277; 3.9815; 0.6205; 0.3616
165; 14; 3068; 3.7423; 1.3201; 1.2533; 0.2474; 2.8987; 1.7959; 4.8184
165; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
165; 38; 3584; 3.3156; 1.1133; 1.1666; 0.7105; 2.0854; 0.5099; 0.8225
165; 24; 1433; 4.3479; 2.9115; 1.8407; 2.7071; 2.8579; 0.3328; 0.2204
165; 23; 3840; 7.3589; -0.3787; 0.2105; 0.3499; -0.3787; 0.0518; 3.1242
165; 44; 387; 3.1531; -0.5695; 0.4386; 2.5353; 2.7045; -0.9879; 1.7937
165; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
165; 51; 54; 7.3602; 1.0218; 4.8785; -0.8318; 1.6131; -0.1172; 0.545
170; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
170; 4; 3068; 4.3623; 0.7672; 0.8247; 1.1277; 3.9815; 0.6205; 0.3616
170; 14; 3068; 3.8646; 0.6212; 4.1069; -1.0389; 0.7386; 0.2404; 0.5528
170; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
170; 38; 3584; 3.3156; 1.1133; 1.1666; 0.7105; 2.0854; 0.5099; 0.8225
170; 24; 1433; 4.9444; -1.4413; 0.581; -0.3279; 4.3447; 0.2648; -1.553
170; 23; 3840; 0.9314; 0.1097; 2.7045; 0.3196; 1.0766; 0.4262; 3.5982
170; 44; 387; 0.1068; 1.1799; 1.9536; -0.8863; 1.4284; 0.629; -0.659
170; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
170; 51; 54; 1.1456; -0.2455; 3.3973; 2.3861; 5.339; 0.2558; 3.4667
175; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
175; 4; 3068; 4.3623; 0.7672; 0.8247; 1.1277; 3.9815; 0.6205; 0.3616
175; 14; 3068; 3.8646; 0.6212; 4.1069; -1.0389; 0.7386; 0.2404; 0.5528
175; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
175; 38; 3584; 3.8654; 1.4161; 0.9027; 0.695; 2.3905; -0.6473; 2.312
175; 24; 1433; 4.9444; -1.4413; 0.581; -0.3279; 4.3447; 0.2648; -1.553
175; 23; 3840; 7.3676; 0.8594; 0.6643; 1.2046; 1.7681; -0.3675; -1.4801
175; 44; 387; 3.5832; 2.8048; 1.2181; 1.5827; 3.7159; 0.4126; 2.4871
175; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
175; 51; 54; 1.1456; -0.2455; 3.3973; 2.3861; 5.339; 0.2558; 3.4667
180; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
180; 4; 3068; 4.1462; 1.2069; -0.7127; 4.8676; 1.3552; 0.9361; 0.6517
180; 14; 3068; 3.1453; 1.2879; 0.7624; 0.1403; 3.2116; 0.462; 3.5158
180; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
180; 38; 3584; 3.3439; -0.5769; 2.3582; 0.4028; 4.1375; 0.3762; 0.6943
180; 24; 1433; 4.9444; -1.4413; 0.581; -0.3279; 4.3447; 0.2648; -1.553
180; 23; 3840; 1.9461; -0.8358; 0.7054; -0.6408; -0.8358; 0.5924; 1.0193
180; 44; 387; 3.5832; 2.8048; 1.2181; 1.5827; 3.7159; 0.4126; 2.4871
180; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
180; 51; 54; 1.1456; -0.2455; 3.3973; 2.3861; 5.339; 0.2558; 3.4667
180; 69; 46; 7.3535; 0.4192; 4.6278; 0.2625; 0.4192; 0.5278; -0.0258
180; 71; 2698; 3.3166; 1.9041; 3.6171; 4.489; 4.5862; -2.3662; 3.0797
180; 62; 5570; 7.5519; 1.44; 0.0736; 2.5343; 1.4462; 0.5883; -0.5895
185; 0; 3619; 7.5576; 1.0771; 0.7259; 4.2339; 1.0771; -1.3852; 0.9138
185; 4; 3068; 4.1462; 1.2069; -0.7127; 4.8676; 1.3552; 0.9361; 0.6517
185; 14; 3068; 3.4769; 3.021; 0.9082; 0.7057; 1.7895; -1.0311; 0.0375
185; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
185; 38; 3584; 3.3439; -0.5769; 2.3582; 0.4028; 4.1375; 0.3762; 0.6943
185; 24; 1433; 3.367; 0.693; 2.346; 2.7072; 2.479; 0.2734; 0.0418
185; 23; 3840; 1.9461; -0.8358; 0.7054; -0.6408; -0.8358; 0.5924; 1.0193
185; 44; 387; 3.5832; 2.8048; 1.2181; 1.5827; 3.7159; 0.4126; 2.4871
185; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
185; 51; 54; 0.5189; 4.5561; 3.357; -0.6527; 5.0815; 7.5529; -1.5639
185; 69; 74; 4.7831; 1.3902; 1.4227; 2.4487; 2.1901; 0.4947; 0.2001
185; 71; 246; 4.9399; 0.7479; -1.2197; -2.1207; 0.5787; -2.203; 3.2755
185; 62; 5570; 7.5519; 1.44; 0.0736; 2.5343; 1.4462; 0.5883; -0.5895
190; 0; 3619; 7.5507; 1.1435; 0.9014; 0.5046; 1.5314; 0.6548; -0.4963
190; 4; 3068; 7.3671; 1.2161; -0.8169; -0.8206; 2.1232; 0.298; -0.7618
190; 14; 3068; 3.1453; 1.2879; 0.7624; 0.1403; 3.2116; 0.462; 3.5158
190; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
190; 38; 3584; 2.6941; 0.7601; 1.7222; -0.9951; 7.5422; 0.1425; -2.3666
190; 24; 1433; 4.4225; 1.4896; 0.1657; 0.6999; 3.8432; -1.4641; 1.2755
190; 23; 3840; 1.9461; -0.8358; 0.7054; -0.6408; -0.8358; 0.5924; 1.0193
190; 44; 387; 3.182; 1.6969; 3.8867; 0.5559; 1.7917; 0.3308; 0.4551
190; 43; 318; 7.3543; 3.8804; -2.1482; 1.0851; 3.8981; -0.9053; 3.18
190; 51; 54; 0.5189; 4.5561; 3.357; -0.6527; 5.0815; 7.5529; -1.5639
190; 69; 74; 4.3095; 7.557; 0.369; 7.5593; 2.8149; -0.6716; 3.1546
190; 71; 2698; 4.9399; 0.7479; -1.2197; -2.1207; 0.5787; -2.203; 3.2755
190; 62; 484; 7.5526; 4.3249; 2.2777; 2.484; 4.4183; -0.6379; 1.8055
195; 0; 3619; 7.5536; 1.1644; 0.8135; -0.5848; 1.534; 0.3802; -0.638
195; 4; 3068; 7.3671; 1.2161; -0.8169; -0.8206; 2.1232; 0.298; -0.7618
195; 14; 3068; 2.7757; 0.2841; 0.6914; -1.0281; 0.7189; -0.1386; 3.8891
195; 17; 6374; 0.8897; 0.0574; 7.5608; 3.679; 0.0092; 4.8618; 0.3244
195; 38; 3584; 3.1007; 1.3125; 0.8137; 0.7218; 3.8964; 0.3932; 2.3095
195; 24; 1433; 3.016; 0.3129; 1.5911; 0.432; 3.9465; -0.5937; -2.034
195; 23; 3840; 1.9461; -0.8358; 0.7054; -0.6408; -0.8358; 0.5924; 1.0193
195; 44; 387; 3.1739; 2.617; 1.9967; 2.3066; 3.1977; -0.2895; -0.7762
195; 43; 318; 4.7055; 0.0616; 2.1897; 7.5214; 2.6117; -1.4925; 4.8366
195; 51; 54; 0.5189; 4.5561; 3.357; -0.6527; 5.0815; 7.5529; -1.5639
195; 69; 786; 1.6067; 1.066; 0.8933; 0.7016; 1.066; 0.4509; 0.5585
195; 71; 2698; 4.9399; 0.7479; -1.2197; -2.1207; 0.5787; -2.203; 3.2755
195; 62; 873; 0.1008; 2.8753; 0.6216; 1.4336; 2.2444; 0.0702; 3.6357
200; 0; 3068; 7.5559; 1.4579; 2.1959; 7.5557; 1.4987; 2.6015; 4.1328
200; 4; 3068; 0.0917; 1.3405; 0.3895; 1.2419; 2.1747; -0.8891; 2.7778
200; 14; 3068; 1.2675; 1.47; 7.5664; -0.9469; 2.8964; -1.0385; 0.364
200; 17; 6374; 0.2059; 4.2785; 0.4996; 7.5631; 2.2735; 7.5589; 1.7253
200; 38; 3068; 2.6376; -0.6443; 3.4192; 0.1675; -0.6254; -0.4816; 3.5534
200; 24; 3068; 7.5559; 1.4579; 2.1959; 7.5557; 1.4987; 2.6015; 4.1328
200; 23; 8494; 7.5559; 1.4579; 2.1959; 7.5557; 1.4987; 2.6015; 4.1328
200; 44; 387; 3.1739; 2.617; 1.9967; 2.3066; 3.1977; -0.2895; -0.7762
200; 43; 3068; 2.6376; -0.6443; 3.4192; 0.1675; -0.6254; -0.4816; 3.5534
200; 51; 54; 2.5203; 2.1112; 7.5597; 4.2517; 3.3331; 1.8738; 1.8442
200; 69; 786; 7.3535; 0.4192; 4.6278; 0.2625; 0.4192; 0.5278; -0.0258
200; 71; 3068; 2.6376; -0.6443; 3.4192; 0.1675; -0.6254; -0.4816; 3.5534
200; 62; 873; 0.1008; 2.8753; 0.6216; 1.4336; 2.2444; 0.0702; 3.6357
