gen;best_fit;avg_fit;median_fit
5;4.27376608290506;0.15221656899410368;0.08716746732411768
10;4.27376608290506;0.2564916346898525;0.08017324307609947
15;4.27376608290506;0.06077888768952918;0.03492869531239498
20;4.27376608290506;0.24898219618281744;0.04063109171914156
25;4.27376608290506;0.3834329988498547;0.058772093547238946
30;4.27376608290506;0.23303087628706573;0.05375308712063212
35;4.27376608290506;0.22260532161625252;0.028886081583698264
40;4.27376608290506;0.21204807589339372;0.02186935605520557
45;4.27376608290506;-0.01753315278413129;0.010832466124388651
50;2.207010056402706;0.03718289083442464;0.016882719058489565
55;2.353894289156407;0.03294234520656984;0.018182936472321692
60;2.099052400050744;-0.043512843726855766;0.010761864620358441
65;1.7974278079668358;-0.018323326009519563;0.013943254382279613
70;1.8406530005435249;-0.02617854006067736;0.010805927554419004
75;2.2201375407167334;-0.1036892502924705;0.010908709747588868
80;2.5540979499040244;-0.0209648120422453;0.013503596618537894
85;2.358125077204555;-0.023910582314139592;0.012701982102541032
90;4.676957178209077;-0.055135618602790315;0.012701982102541032
95;3.2042664338811213;0.03289883317083866;0.012701982102541032
100;4.897817988807014;-0.080522554651072;0.012701982102541032
105;4.721047649418809;0.011573677030841431;0.0221715189992035
110;4.274272896320205;-0.017064459657223523;0.02044539197259826
115;4.135479370498762;-0.05878911048137321;0.012358413432389193
120;5.192807578804247;0.04308878436696663;0.0136297835975287
125;5.246691332700559;0.01752211150558885;0.01251847619196797
130;4.306299875070255;0.0031612259431219956;0.0127420763796533
135;5.3689837156270555;0.056406470339239546;0.014802495153372786
140;5.098116864635234;0.01813488654584301;0.013742929022464517
145;4.899868508306029;0.006696912870071614;0.0323677762324755
150;3.065503263114525;-0.010368638228980912;0.015159951386346626
155;5.8736662336320205;-0.008244553036587055;0.011717324426438025
160;3.6231541861274255;0.05964595409610647;0.01613871334896866
165;5.134046958110271;0.01954380216158407;0.021629728258907133
170;3.929386170598854;0.04721515997453879;0.012701982102541032
175;5.298199511141305;0.013286848404190357;0.011042536039269801
180;3.2126188967970544;-0.022779894126927193;0.012701982102541032
185;4.373770380091079;-0.02904990333100072;0.01426159430248114
190;4.796637516155517;0.07948589359668047;0.017100377208335987
195;4.373770380091079;-0.003774448158917907;0.01459413006761498
200;5.162936790270505;0.057223602912003804;0.014479740714714529
