
 ****** Running generation 0 ****** 

Population's average fitness: -586.29072 stdev: 2348.53975
Best fitness: 3.21676 - size: (2, 14) - species 98 - id 170
Average adjusted fitness: 0.895
Mean genetic distance 3.211, standard deviation 0.548
Population of 287 members in 134 species:
   ID   age  size  fitness  adj fit  stag
    86    3     2     -0.6    1.000     1
    87    3     2      0.6    0.500     2
    88    3     2      0.7    1.000     0
    89    3     1      1.1    1.000     3
    90    3     2      0.3    0.500     3
    91    3     2     -0.8    0.500     2
    92    3     2      0.4    1.000     3
    93    3     2     -0.7    1.000     3
    94    3     2      0.3    1.000     3
    95    3     2     -0.7    1.000     3
    96    3     2      0.6    1.000     3
    97    3     2     -0.6    1.000     3
    98    3     2      3.2    1.000     3
    99    3     2     -1.0    0.500     2
   100    3     2      0.3    1.000     3
   101    3     2     -1.1    0.500     2
   102    3     2      0.4    1.000     2
   103    3     2      0.3    0.500     3
   104    3     3     -0.7    1.000     3
   105    3     2      0.8    1.000     1
   106    3     2      0.1    1.000     3
   107    3     2     -0.9    1.000     3
   108    3     2      0.4    1.000     3
   109    3     2      0.2    1.000     3
   110    3     2     -1.1    1.000     2
   111    3     2     -1.0    0.999     1
   112    3     2      0.5    1.000     2
   113    3     2     -0.9    0.500     2
   114    3     2     -0.9    0.500     1
   115    3     2      0.4    1.000     3
   116    3     2     -0.7    1.000     2
   117    3     2     -1.0    0.500     3
   118    3     2      0.6    1.000     1
   119    3     2     -0.6    1.000     2
   120    3     2     -0.1    0.500     3
   121    3     2     -0.7    1.000     3
   122    3     2     -0.7    1.000     2
   123    3     3      0.4    1.000     3
   124    3     2     -0.7    1.000     2
   125    3     2     -0.7    1.000     3
   126    3     2      0.4    1.000     2
   127    3     2      0.3    1.000     3
   128    3     2      0.4    1.000     2
   129    3     2     -0.1    1.000     3
   130    3     2      0.8    1.000     3
   131    3     2     -0.1    1.000     3
   132    3     2      0.1    1.000     3
   133    3     2     -0.9    1.000     2
   134    3     2      0.5    1.000     2
Total extinctions: 0
Generation time: 36.044 sec (36.372 average)

 ****** Running generation 4 ****** 

Population's average fitness: -922.79103 stdev: 2893.70865
Best fitness: 3.21676 - size: (2, 14) - species 98 - id 170
Average adjusted fitness: 0.904
Mean genetic distance 3.285, standard deviation 0.541
Population of 268 members in 135 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2     -0.7    1.000     4
     2    4     2     -0.9    1.000     4
     3    4     2      0.7    1.000     3
     4    4     2      0.7    1.000     4
     5    4     2      1.1    1.000     3
     6    4     2      0.4    1.000     2
     7    4     2      1.1    1.000     3
     8    4     2     -0.9    1.000     1
     9    4     2     -0.9    0.500     3
    10    4     2      0.8    1.000     4
    11    4     2      0.3    1.000     4
    12    4     2      0.2    0.666     2
    13    4     2      0.4    1.000     1
    14    4     2      0.6    1.000     4
    15    4     2      0.1    1.000     4
    16    4     2      0.3    1.000     0
    17    4     2      0.2    1.000     3
    18    4     2  -10000.0    0.000     4
    19    4     2     -1.2    0.500     4
    20    4     2      0.4    0.500     3
    21    4     2      0.4    1.000     3
    22    4     2      0.5    1.000     4
    23    4     2      0.6    1.000     3
    24    4     2     -1.0    1.000     3
    25    4     2     -0.8    1.000     4
    26    4     1      1.1    1.000     0
    27    4     2     -0.7    1.000     4
    28    4     2     -0.6    1.000     4
    29    4     2     -0.9    1.000     3
    30    4     2      0.3    1.000     4
    31    4     2     -1.0    1.000     4
    32    4     2      0.4    1.000     0
    33    4     2     -0.6    1.000     4
    34    4     2      0.3    1.000     2
    35    4     2      0.8    1.000     3
    36    4     2      0.3    1.000     4
    37    4     2      0.8    1.000     4
    38    4     2      0.7    1.000     3
    39    4     2      0.4    1.000     4
    40    4     2     -0.6    1.000     1
    41    4     2     -0.3    0.500     2
    42    4     2     -1.0    1.000     3
    43    4     2      0.5    1.000     2
    44    4     2     -0.8    1.000     3
    45    4     2      0.6    1.000     4
    46    4     2     -0.6    1.000     2
    47    4     2     -3.2    0.999     3
    48    4     2     -1.0    1.000     4
    49    4     2     -0.7    1.000     4
    50    4     2      0.4    1.000     4
    51    4     2      0.3    1.000     2
    52    4     2     -0.8    1.000     4
    53    4     2      0.4    1.000     4
    54    4     2      0.4    1.000     4
    55    4     2      1.1    1.000     2
    56    4     2      0.3    1.000     4
    57    4     2     -0.8    1.000     4
    58    4     2      0.3    1.000     4
    59    4     2      0.4    1.000     2
    60    4     2     -0.7    1.000     3
    61    4     2      0.8    1.000     3
    62    4     2      0.6    1.000     3
    63    4     3     -0.3    1.000     0
    64    4     2     -1.1    0.500     2
    65    4     2      0.4    1.000     3
    66    4     2      0.4    1.000     4
    67    4     2     -0.6    1.000     4
    68    4     2      0.6    0.500     4
    69    4     2     -0.9    0.500     4
    70    4     2     -0.6    1.000     4
