pop_size;best_fit;num_species
11;0.8520194970871598;1
11;1.1200620327658168;1
11;1.1200620327658168;1
11;1.1200620327658168;1
11;1.1200620327658168;1
11;1.1200620327658168;1
11;1.1200620327658168;1
11;1.151268865988441;1
11;1.2154236873779718;1
11;1.2154236873779718;1
11;1.2154236873779718;1
11;1.2154236873779718;1
11;1.2154236873779718;1
11;1.2324632849878214;1
11;1.2604650234488937;1
11;1.5455795296606147;1
11;1.5455795296606147;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6090528972334202;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6464672351812568;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;1.6982958942123252;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
11;3.203247013839348;1
