pop_size;best_fit;num_species
126;1.5710514050979607;3
116;1.5710514050979607;5
107;1.6493981277507512;5
110;1.6493981277507512;5
111;1.6493981277507512;5
98;1.6493981277507512;6
110;1.6493981277507512;6
104;1.6493981277507512;6
100;1.6493981277507512;6
98;1.6493981277507512;8
95;1.6493981277507512;9
93;1.6493981277507512;9
97;1.6493981277507512;9
102;1.6493981277507512;10
102;1.6493981277507512;10
105;1.6493981277507512;11
109;1.6493981277507512;11
105;1.6493981277507512;11
99;1.6493981277507512;11
97;1.6493981277507512;11
110;1.6493981277507512;11
103;1.6493981277507512;11
97;1.6493981277507512;11
100;1.6493981277507512;11
97;1.6715398653492723;11
94;1.6715398653492723;10
103;1.6715398653492723;10
97;1.6715398653492723;11
97;1.6715398653492723;11
106;1.6715398653492723;12
107;1.6715398653492723;12
102;1.6715398653492723;11
100;1.6715398653492723;11
91;1.6715398653492723;11
103;1.6715398653492723;9
102;1.6715398653492723;9
100;1.6715398653492723;10
109;1.6715398653492723;11
115;3.3303943624385104;13
116;3.3303943624385104;13
106;3.3303943624385104;13
104;3.3303943624385104;13
99;3.3303943624385104;14
96;3.3303943624385104;14
102;3.3303943624385104;14
99;3.3303943624385104;14
105;3.3303943624385104;14
109;3.3303943624385104;14
97;3.3303943624385104;14
101;3.3303943624385104;15
101;3.3303943624385104;14
106;3.3303943624385104;13
102;3.3303943624385104;12
110;3.3303943624385104;13
114;3.3303943624385104;14
107;3.3303943624385104;16
99;3.3303943624385104;16
103;3.3303943624385104;16
99;3.3303943624385104;17
96;3.3303943624385104;15
102;3.3303943624385104;13
90;3.3303943624385104;13
88;3.3303943624385104;14
99;3.3303943624385104;14
95;3.3303943624385104;15
96;3.3303943624385104;15
98;3.3303943624385104;15
98;3.3303943624385104;17
97;3.3303943624385104;17
97;3.3303943624385104;17
101;3.3303943624385104;16
97;3.3303943624385104;16
98;3.3303943624385104;16
101;3.3303943624385104;16
101;3.3303943624385104;16
97;3.3303943624385104;15
86;3.3303943624385104;16
101;3.3303943624385104;16
106;3.3303943624385104;17
100;3.3303943624385104;17
106;3.3303943624385104;18
104;3.3303943624385104;17
100;3.3303943624385104;16
97;3.3303943624385104;16
97;3.3303943624385104;16
105;3.3303943624385104;16
97;3.3303943624385104;16
100;3.3303943624385104;16
98;3.3303943624385104;17
99;3.3303943624385104;16
95;3.3303943624385104;15
94;3.3303943624385104;15
104;3.3303943624385104;14
86;3.3303943624385104;15
97;3.3303943624385104;16
94;3.3303943624385104;17
91;3.3303943624385104;18
93;3.3303943624385104;17
95;3.3303943624385104;17
88;3.3303943624385104;16
101;3.3303943624385104;17
96;3.3303943624385104;15
92;3.3303943624385104;14
102;3.3303943624385104;13
92;3.3303943624385104;13
93;3.3303943624385104;12
96;3.3303943624385104;14
103;3.3303943624385104;17
103;3.3303943624385104;17
96;3.3303943624385104;18
105;3.3303943624385104;18
96;3.3303943624385104;18
94;3.3303943624385104;18
108;3.3303943624385104;18
102;3.3303943624385104;18
101;3.3303943624385104;18
105;3.3303943624385104;19
102;3.3303943624385104;20
94;3.3303943624385104;19
101;3.3303943624385104;19
99;3.3303943624385104;19
98;3.3303943624385104;20
109;3.3303943624385104;19
112;3.3303943624385104;19
107;3.3303943624385104;19
94;3.3303943624385104;18
96;3.3303943624385104;17
109;3.3303943624385104;17
97;3.3303943624385104;14
98;3.3303943624385104;14
97;3.3303943624385104;15
93;3.3303943624385104;15
107;3.3303943624385104;15
98;3.3303943624385104;15
99;3.3303943624385104;15
102;3.3303943624385104;15
96;3.3303943624385104;15
98;3.3303943624385104;15
102;3.3303943624385104;15
