pop_size;best_fit;num_species
126;4.709289299334525;2
114;5.116409449694295;4
102;5.116409449694295;4
110;5.116409449694295;4
112;5.116409449694295;6
113;5.116409449694295;6
115;5.116409449694295;7
107;5.116409449694295;7
115;5.116409449694295;7
102;5.116409449694295;8
105;5.116409449694295;9
103;5.116409449694295;9
101;5.116409449694295;9
106;5.116409449694295;9
102;5.116409449694295;9
106;5.116409449694295;10
98;5.116409449694295;10
96;5.116409449694295;10
99;5.116409449694295;10
100;5.116409449694295;11
104;5.116409449694295;11
100;5.116409449694295;10
101;5.116409449694295;11
103;5.116409449694295;11
108;5.116409449694295;12
99;5.116409449694295;13
101;5.116409449694295;13
106;5.116409449694295;14
103;5.116409449694295;13
103;5.116409449694295;13
102;5.116409449694295;13
97;5.116409449694295;12
96;5.116409449694295;12
103;5.116409449694295;12
101;5.116409449694295;12
103;5.116409449694295;12
100;5.116409449694295;13
100;5.116409449694295;14
94;5.116409449694295;14
100;5.116409449694295;14
101;5.116409449694295;13
105;5.116409449694295;13
112;5.116409449694295;13
103;5.116409449694295;13
110;5.116409449694295;13
109;5.116409449694295;13
107;5.116409449694295;12
105;5.116409449694295;12
101;5.116409449694295;12
103;7.354777334531783;11
102;7.354777334531783;9
100;7.354777334531783;9
107;7.354777334531783;9
109;7.354777334531783;9
105;7.354777334531783;9
107;7.354777334531783;9
95;7.354777334531783;9
93;7.354777334531783;9
98;7.354777334531783;10
99;7.354777334531783;10
91;7.354777334531783;10
92;7.354777334531783;10
94;7.354777334531783;10
98;7.354777334531783;10
97;7.354777334531783;11
93;7.354777334531783;13
92;7.354777334531783;13
99;7.354777334531783;13
104;7.354777334531783;13
98;7.354777334531783;14
98;7.354777334531783;14
96;7.356300157978319;14
87;7.356300157978319;13
92;7.356300157978319;13
98;7.356300157978319;13
112;7.356300157978319;14
107;7.356300157978319;14
105;7.356300157978319;14
106;7.5550096661217;14
95;7.5550096661217;14
109;7.5550096661217;14
93;7.5550096661217;14
91;7.5550096661217;14
98;7.5550096661217;14
99;7.5550096661217;14
97;7.5550096661217;15
95;7.5550096661217;14
92;7.5550096661217;14
97;7.5550096661217;14
99;7.5550096661217;14
98;7.5550096661217;15
85;7.5550096661217;15
83;7.5550096661217;14
86;7.5550096661217;14
91;7.5550096661217;14
93;7.5550096661217;14
97;7.5550096661217;15
104;7.5550096661217;15
102;7.5550096661217;16
95;7.5550096661217;15
96;7.5550096661217;14
91;7.5550096661217;14
87;7.5550096661217;13
98;7.5550096661217;13
89;7.5550096661217;12
98;7.5550096661217;14
104;7.5550096661217;14
98;7.5550096661217;14
103;7.5550096661217;16
96;7.5550096661217;17
98;7.5550096661217;17
92;7.5550096661217;17
104;7.5550096661217;18
103;7.5550096661217;19
101;7.5550096661217;20
102;7.5550096661217;20
108;7.5550096661217;20
94;7.5550096661217;20
103;7.5550096661217;19
115;7.5550096661217;18
102;7.5550096661217;19
112;7.5550096661217;19
107;7.5550096661217;18
108;7.5550096661217;18
100;7.5550096661217;18
110;7.5550096661217;19
105;7.5550096661217;18
109;7.5550096661217;20
97;7.5550096661217;19
108;7.5550096661217;19
95;7.5550096661217;16
105;7.5550096661217;15
91;7.5550096661217;14
107;7.5550096661217;14
108;7.5550096661217;16
107;7.5550096661217;16
101;7.5550096661217;16
106;7.5550096661217;18
96;7.5550096661217;18
103;7.5550096661217;18
100;7.5550096661217;18
109;7.5550096661217;18
100;7.5550096661217;17
99;7.5550096661217;16
106;7.5550096661217;17
103;7.5550096661217;17
95;7.5550096661217;17
92;7.5550096661217;17
101;7.5550096661217;17
102;7.5550096661217;17
102;7.5550096661217;17
108;7.5550096661217;19
109;7.5550096661217;19
106;7.5550096661217;19
112;7.5550096661217;20
109;7.5550096661217;20
102;7.5550096661217;19
100;7.5550096661217;19
100;7.5550096661217;19
98;7.5550096661217;19
93;7.5550096661217;19
102;7.5550096661217;19
102;7.5550096661217;20
99;7.5550096661217;19
97;7.5550096661217;20
95;7.5550096661217;20
89;7.5550096661217;20
104;7.5550096661217;21
98;7.5550096661217;21
104;7.5550096661217;23
107;7.5550096661217;22
106;7.5550096661217;22
106;7.5550096661217;21
94;7.5550096661217;20
99;7.5550096661217;19
101;7.5550096661217;20
101;7.5550096661217;20
101;7.5550096661217;21
101;7.5550096661217;21
