pop_size;best_fit;num_species
125;0.29228913540698537;2
113;0.29228913540698537;3
114;0.5070771421360492;4
111;0.5070771421360492;4
119;0.5070771421360492;5
108;0.5070771421360492;5
112;0.5570014002390177;5
111;0.5570014002390177;6
107;0.5570014002390177;8
94;0.5570014002390177;8
97;0.5570014002390177;8
103;0.5570014002390177;9
104;0.5570014002390177;9
100;0.754274179891679;9
104;0.754274179891679;9
101;0.754274179891679;9
100;0.754274179891679;9
98;0.754274179891679;10
108;0.948611021951064;11
104;0.948611021951064;11
105;0.948611021951064;12
101;0.948611021951064;12
107;0.948611021951064;14
101;0.948611021951064;13
107;0.948611021951064;13
110;0.948611021951064;13
108;0.948611021951064;13
107;0.948611021951064;13
109;0.948611021951064;13
108;0.948611021951064;14
106;0.948611021951064;14
104;0.948611021951064;16
107;0.948611021951064;17
103;0.948611021951064;17
110;0.948611021951064;17
94;0.948611021951064;16
104;0.948611021951064;16
100;0.948611021951064;16
102;0.948611021951064;18
102;0.948611021951064;17
98;0.948611021951064;15
96;0.948611021951064;14
105;0.948611021951064;14
103;0.948611021951064;14
100;0.948611021951064;15
98;0.948611021951064;15
104;0.948611021951064;16
108;0.948611021951064;17
96;0.948611021951064;17
89;0.948611021951064;16
84;0.948611021951064;16
95;0.948611021951064;16
97;0.948611021951064;15
94;0.948611021951064;15
96;0.948611021951064;14
96;0.948611021951064;14
96;0.948611021951064;15
104;0.948611021951064;15
97;0.948611021951064;15
99;0.948611021951064;15
98;0.948611021951064;14
101;0.948611021951064;13
102;0.948611021951064;15
89;0.948611021951064;15
91;0.967209549552998;15
93;0.967209549552998;15
106;0.967209549552998;15
102;0.967209549552998;14
100;0.967209549552998;15
104;0.967209549552998;16
104;0.967209549552998;16
109;0.967209549552998;17
103;0.967209549552998;18
97;0.967209549552998;18
101;0.967209549552998;18
95;0.967209549552998;18
106;0.967209549552998;19
102;0.967209549552998;20
104;0.967209549552998;20
106;0.967209549552998;20
107;0.967209549552998;21
102;0.967209549552998;24
101;0.967209549552998;24
101;0.967209549552998;24
106;0.967209549552998;24
114;0.967209549552998;24
108;0.967209549552998;22
106;0.967209549552998;23
108;0.967209549552998;22
99;0.967209549552998;21
113;0.967209549552998;21
100;0.967209549552998;21
96;0.967209549552998;21
94;0.967209549552998;22
93;0.967209549552998;21
92;0.967209549552998;20
92;0.967209549552998;20
94;0.967209549552998;22
110;0.967209549552998;23
110;0.967209549552998;23
102;0.967209549552998;23
98;0.967209549552998;24
110;0.967209549552998;24
99;0.967209549552998;25
96;0.967209549552998;24
103;0.967209549552998;24
101;0.967209549552998;25
105;0.967209549552998;25
97;0.967209549552998;22
94;1.1453185743711236;23
107;1.1453185743711236;23
105;1.1453185743711236;23
100;1.1453185743711236;24
108;1.1453185743711236;24
100;1.1453185743711236;23
98;1.1453185743711236;23
98;1.1453185743711236;21
104;1.1453185743711236;21
112;1.1453185743711236;21
98;1.1453185743711236;20
92;1.1453185743711236;20
98;1.1453185743711236;20
92;1.1453185743711236;19
102;1.1453185743711236;18
104;1.1453185743711236;19
100;1.1453185743711236;18
99;1.1453185743711236;18
103;1.1453185743711236;19
98;1.1453185743711236;21
101;1.1453185743711236;21
102;1.1453185743711236;21
103;1.1453185743711236;21
100;1.1453185743711236;21
91;1.1453185743711236;18
102;1.1453185743711236;18
103;1.1453185743711236;17
94;1.1453185743711236;19
98;1.1453185743711236;18
104;1.1453185743711236;18
97;1.1453185743711236;18
103;1.1453185743711236;18
107;1.1453185743711236;18
101;1.1453185743711236;17
103;1.1453185743711236;18
97;1.1453185743711236;18
89;1.1453185743711236;19
102;1.1453185743711236;19
94;1.1453185743711236;19
97;1.1453185743711236;18
97;1.1453185743711236;17
104;1.1453185743711236;17
110;1.1453185743711236;18
92;1.1453185743711236;17
97;1.1453185743711236;19
102;1.1453185743711236;20
96;1.1453185743711236;20
96;1.1453185743711236;21
98;1.1453185743711236;22
93;1.1453185743711236;23
93;1.1453185743711236;24
86;1.1453185743711236;22
97;1.1453185743711236;23
102;1.1453185743711236;25
99;1.1453185743711236;23
102;1.1453185743711236;22
102;1.1453185743711236;22
97;1.1453185743711236;22
108;1.1453185743711236;22
113;1.1453185743711236;23
105;1.1453185743711236;22
105;1.1453185743711236;22
98;1.1453185743711236;22
96;1.1453185743711236;23
102;1.1453185743711236;22
105;1.1453185743711236;23
96;1.1453185743711236;20
98;1.1453185743711236;19
102;1.1453185743711236;19
96;1.1453185743711236;20
92;1.1453185743711236;18
104;1.1453185743711236;19
106;1.1453185743711236;19
93;1.1453185743711236;19
95;1.1453185743711236;19
101;1.1453185743711236;19
102;1.1453185743711236;19
102;1.151871430505773;19
88;1.151871430505773;18
100;1.151871430505773;18
98;1.151871430505773;18
97;1.151871430505773;18
100;1.151871430505773;18
99;1.151871430505773;18
93;1.151871430505773;18
86;1.151871430505773;17
87;1.151871430505773;17
86;1.151871430505773;17
96;1.151871430505773;18
101;1.151871430505773;19
91;1.151871430505773;19
107;1.151871430505773;20
104;1.151871430505773;20
85;1.151871430505773;17
91;1.151871430505773;19
92;1.151871430505773;19
92;1.151871430505773;17
99;1.1533917514181709;17
83;1.1533917514181709;18
80;1.1533917514181709;17
86;1.1533917514181709;18
93;1.1533917514181709;18
91;1.1533917514181709;21
106;1.1533917514181709;18
102;1.1533917514181709;17
101;1.1533917514181709;18
101;1.1533917514181709;18
94;1.1533917514181709;19
94;1.1533917514181709;19
96;1.1533917514181709;20
87;1.1533917514181709;20
89;1.1533917514181709;21
96;1.1533917514181709;21
102;1.1533917514181709;22
100;1.1533917514181709;23
107;1.1533917514181709;23
96;1.1533917514181709;22
108;1.1533917514181709;22
95;1.1533917514181709;22
101;1.1533917514181709;22
92;1.1533917514181709;23
93;1.1533917514181709;23
96;1.1533917514181709;23
96;1.1533917514181709;22
111;1.1533917514181709;23
101;1.1533917514181709;22
99;1.1533917514181709;22
92;1.1533917514181709;21
105;1.1533917514181709;21
104;1.1533917514181709;21
97;1.1533917514181709;22
100;1.1533917514181709;22
98;1.1533917514181709;22
102;1.1533917514181709;22
96;1.1533917514181709;24
104;1.1533917514181709;25
104;1.1533917514181709;24
107;1.1533917514181709;25
103;1.1533917514181709;24
103;1.1533917514181709;23
104;1.1533917514181709;24
102;1.1533917514181709;23
107;1.1533917514181709;23
105;1.1533917514181709;23
95;1.1533917514181709;24
95;1.1533917514181709;24
99;1.1533917514181709;27
99;1.1533917514181709;26
93;1.1533917514181709;26
101;1.1533917514181709;25
102;1.1533917514181709;26
102;1.1533917514181709;25
105;1.1533917514181709;25
102;1.1533917514181709;26
100;1.1533917514181709;27
96;1.1533917514181709;26
100;1.1533917514181709;25
94;1.1533917514181709;24
92;1.1533917514181709;22
94;1.1533917514181709;24
97;1.1533917514181709;25
104;1.1533917514181709;24
97;1.1533917514181709;24
90;1.1533917514181709;23
99;1.1533917514181709;23
88;1.1533917514181709;21
93;1.1533917514181709;21
95;1.1533917514181709;20
98;1.1533917514181709;20
90;1.1533917514181709;19
97;1.1533917514181709;20
102;1.1533917514181709;21
99;1.1533917514181709;21
99;1.1533917514181709;20
110;1.1533917514181709;20
102;1.1533917514181709;21
92;1.1533917514181709;22
87;1.1533917514181709;21
99;1.1533917514181709;21
101;1.1533917514181709;22
111;1.1533917514181709;23
106;1.1533917514181709;24
107;1.1533917514181709;24
107;1.1533917514181709;25
96;1.1533917514181709;25
99;1.1533917514181709;25
105;1.1533917514181709;25
109;1.1533917514181709;24
111;1.1533917514181709;24
111;1.1533917514181709;25
102;1.1533917514181709;24
100;1.1533917514181709;22
107;1.1533917514181709;20
103;1.1533917514181709;21
101;1.1533917514181709;22
94;1.1533917514181709;21
106;1.1533917514181709;20
91;1.1533917514181709;19
