pop_size;best_fit;num_species
128;1.4149333844895395;7
127;1.4149333844895395;8
128;1.4149333844895395;10
127;1.4149333844895395;12
128;1.4149333844895395;15
130;1.4149333844895395;18
130;1.4149333844895395;24
128;1.4149333844895395;28
127;1.4149333844895395;29
131;1.4149333844895395;35
130;1.4149333844895395;39
132;1.4149333844895395;42
139;1.4149333844895395;46
131;1.4149333844895395;49
138;1.4386942010047719;51
135;1.4386942010047719;51
122;1.4386942010047719;49
126;1.4386942010047719;50
134;1.4386942010047719;48
130;1.4386942010047719;51
128;1.4386942010047719;54
136;1.4386942010047719;55
138;1.4386942010047719;53
137;1.4386942010047719;52
143;1.4386942010047719;54
135;1.4386942010047719;51
135;1.4386942010047719;51
132;1.4386942010047719;52
128;1.4386942010047719;52
139;1.4386942010047719;52
129;1.4386942010047719;48
121;1.4386942010047719;46
134;1.4386942010047719;43
140;1.4386942010047719;46
140;1.4386942010047719;45
133;1.4386942010047719;45
126;1.4386942010047719;48
135;1.4386942010047719;50
128;1.4386942010047719;51
128;1.4876079309705152;50
118;1.4876079309705152;50
118;1.4876079309705152;50
130;1.4876079309705152;52
139;1.4876079309705152;57
146;1.4876079309705152;56
148;3.5042241949725006;57
144;3.5042241949725006;56
138;3.5042241949725006;55
144;3.5042241949725006;55
135;3.5042241949725006;54
143;3.5042241949725006;52
134;3.5042241949725006;50
123;3.5042241949725006;48
132;3.5042241949725006;49
133;3.5042241949725006;46
139;3.5042241949725006;49
122;3.5042241949725006;48
129;3.5042241949725006;46
124;3.5042241949725006;50
123;3.5042241949725006;49
127;3.5042241949725006;52
129;3.5042241949725006;50
135;3.5042241949725006;54
136;3.5042241949725006;54
138;3.5042241949725006;52
143;3.5042241949725006;53
127;3.5042241949725006;52
138;3.5042241949725006;54
136;3.5042241949725006;53
139;3.5042241949725006;54
141;3.5042241949725006;52
135;3.5042241949725006;50
130;3.5042241949725006;49
140;3.5042241949725006;47
132;3.5042241949725006;46
127;3.5042241949725006;49
128;3.5042241949725006;51
131;3.5042241949725006;51
133;3.5042241949725006;49
128;3.5042241949725006;50
126;3.5042241949725006;49
130;3.5042241949725006;50
129;3.5042241949725006;48
122;3.5042241949725006;48
121;3.5042241949725006;46
132;3.5042241949725006;46
140;3.5042241949725006;45
122;3.5042241949725006;46
122;3.5042241949725006;49
134;3.5042241949725006;51
140;3.5042241949725006;52
134;3.5042241949725006;49
126;3.5042241949725006;47
125;3.5042241949725006;46
119;3.5042241949725006;45
138;3.5042241949725006;49
