pop_size;best_fit;num_species
11;0.08412031336507564;1
11;0.10030963939413781;1
11;0.10030963939413781;1
11;0.10030963939413781;1
11;0.10030963939413781;1
11;0.10030963939413781;1
11;0.6816532158958549;1
11;0.6816532158958549;1
11;0.6816532158958549;1
11;0.6816532158958549;1
11;1.0686248416185726;1
11;1.0686248416185726;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.5134559506082683;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;1.8698484389522794;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.074555735743127;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.1720788819862697;1
11;2.2554418580015025;1
11;2.2554418580015025;1
11;2.2554418580015025;1
11;2.2554418580015025;1
11;2.2554418580015025;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
11;2.324401499837917;1
