
 ****** Running generation 0 ****** 

Population's average fitness: -506.73564 stdev: 2195.75720
Best fitness: 5.70901 - size: (2, 14) - species 18 - id 36
Average adjusted fitness: 0.925
Mean genetic distance 3.215, standard deviation 0.546
Population of 296 members in 120 species:
   ID   age  size  fitness  adj fit  stag
    23    3     2      0.3    0.999     3
    24    3     2      5.3    1.000     1
    25    3     2     -0.7    0.500     3
    26    3     2      5.4    0.750     2
    27    3     7      4.5    1.000     1
    28    3     2      2.5    0.500     2
    29    3     2      0.5    0.999     3
    30    3     2      3.9    1.000     0
    31    3     2     -0.7    0.999     2
    32    3     2     -0.1    0.999     2
    33    3     2      2.0    1.000     1
    34    3     2      3.1    1.000     1
    35    3     2      0.5    0.999     3
    36    3     2     -1.2    0.500     3
    37    3     2     -0.7    0.999     0
    38    3     2      4.9    1.000     3
    39    3     2     -2.5    0.999     3
    40    3     2      3.5    0.999     2
    41    3     2      4.7    1.000     2
    42    3     2  -10000.0    0.000     3
    43    3     2      1.7    0.500     3
    44    3     2      0.0    0.999     3
    45    3     2      2.9    0.500     3
    46    3     2      1.3    1.000     2
    47    3     1      3.2    1.000     3
    48    3     2      2.3    1.000     3
    49    3     2  -10000.0    0.000     1
    50    3     2      3.6    1.000     2
    51    3     2      4.3    0.500     2
    52    3     2      1.5    0.999     3
    53    3     2      4.0    0.500     0
    54    3     2      3.2    1.000     2
    55    3     1      4.8    1.000     2
    56    3     2      2.2    1.000     2
    57    3     2      0.0    0.999     1
    58    3     2     -0.4    0.999     2
    59    3     3      5.2    1.000     3
    60    3     2      5.5    1.000     1
    61    3     3      4.7    1.000     3
    62    3     2      1.3    0.999     2
    63    3     2      3.0    1.000     2
    64    3     2      2.1    1.000     3
    65    3     2      0.6    0.999     3
    66    3     2     -2.1    0.999     0
    67    3     2      2.1    0.999     0
    68    3     2      0.2    0.999     3
    69    3     2      5.0    1.000     3
    70    3     2      3.4    1.000     2
    71    3     2     -0.8    0.999     3
    72    3     2      0.7    0.999     3
    73    3     2      2.8    1.000     3
    74    3     2     -0.7    0.999     3
    75    3     2      1.2    0.999     2
    76    3     2      5.4    1.000     2
    77    3     2      0.0    0.999     1
    78    3     2      0.1    0.999     1
    79    3     2     -0.5    0.999     2
    80    3     2      4.4    1.000     1
    81    3     2     -2.3    0.999     3
    82    3     2      3.2    1.000     2
    83    3     2  -10000.0    0.000     3
    84    3     2      1.6    0.999     2
