
 ****** Running generation 0 ****** 

Population's average fitness: -584.89057 stdev: 2348.88979
Best fitness: 5.35808 - size: (2, 14) - species 70 - id 215
Average adjusted fitness: 0.931
Mean genetic distance 3.218, standard deviation 0.540
Population of 279 members in 132 species:
   ID   age  size  fitness  adj fit  stag
    59    0     2     -1.1    0.999     0
    60    0     2      1.6    1.000     0
    61    0     2  -10000.0    0.000     0
    62    0     2  -10000.0    0.000     0
    63    0     2     -1.5    0.999     0
    64    0     1      4.1    1.000     0
    65    0     2     -2.4    0.999     0
    66    0     1     -0.1    0.999     0
    67    0     1      4.5    1.000     0
    68    0     1     -2.4    0.999     0
    69    0     1  -10000.0    0.000     0
    70    0     1      5.4    1.000     0
    71    0     1      3.2    1.000     0
    72    0     2     -1.0    0.999     0
    73    0     1      3.6    1.000     0
    74    0     2     -1.0    0.999     0
    75    0     1      1.0    1.000     0
    76    0     2  -10000.0    0.000     0
    77    0     5      5.0    1.000     0
    78    0     1      2.0    1.000     0
    79    0     1     -2.4    0.999     0
    80    0     1      5.0    1.000     0
    81    0     1     -2.4    0.999     0
    82    0     1      5.1    1.000     0
    83    0     1     -0.3    0.999     0
    84    0     2     -2.0    0.999     0
    85    0     1      2.8    1.000     0
    86    0     2      3.1    1.000     0
    87    0     1      0.4    0.999     0
    88    0     2      2.9    1.000     0
    89    0     2     -0.0    0.999     0
    90    0     1      1.9    1.000     0
    91    0     1      2.9    1.000     0
    92    0     2      2.9    1.000     0
    93    0     1      4.2    1.000     0
    94    0     2     -0.3    0.999     0
    95    0     2  -10000.0    0.000     0
    96    0     2     -0.6    0.999     0
    97    0     2     -3.9    0.999     0
    98    0     2     -0.3    0.999     0
    99    0     2      2.7    1.000     0
   100    0     2     -0.5    0.999     0
   101    0     2     -2.3    0.999     0
   102    0     2      2.9    1.000     0
   103    0     2      1.4    1.000     0
   104    0     1      0.2    0.999     0
   105    0     2      3.3    1.000     0
   106    0     1      0.6    1.000     0
   107    0     2      1.8    1.000     0
   108    0     2      3.3    1.000     0
   109    0     1  -10000.0    0.000     0
   110    0     1     -1.0    0.999     0
   111    0     2      0.4    1.000     0
   112    0     1     -5.2    0.999     0
   113    0     2      0.3    0.999     0
   114    0     1      1.6    1.000     0
   115    0     2     -2.7    0.999     0
   116    0     2      1.2    1.000     0
   117    0     2     -2.0    0.999     0
   118    0     1      3.5    1.000     0
   119    0     2     -0.5    0.999     0
   120    0     2     -0.6    0.999     0
   121    0     1  -10000.0    0.000     0
   122    0     2      0.3    0.999     0
   123    0     2     -1.9    0.999     0
   124    0     2      0.4    0.999     0
   125    0     1     -0.1    0.999     0
   126    0     2      0.7    1.000     0
   127    0     2     -0.0    0.999     0
   128    0     1     -1.3    0.999     0
   129    0     2     -0.7    0.999     0
   130    0     2      0.7    1.000     0
   131    0     1      4.5    1.000     0
   132    0     2      0.3    0.999     0
Total extinctions: 0
Generation time: 47.010 sec

 ****** Running generation 1 ****** 

Population's average fitness: -1074.27222 stdev: 3098.16600
Best fitness: 5.35808 - size: (2, 14) - species 27 - id 215
Average adjusted fitness: 0.886
Mean genetic distance 3.170, standard deviation 0.589
Population of 287 members in 132 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    1     2     -0.8    0.999     1
     2    1     2      1.7    1.000     1
     3    1     2      0.1    0.999     1
     4    1     2     -0.7    0.999     1
     5    1     2      0.7    1.000     1
     6    1     1      1.6    1.000     1
     7    1     2     -0.2    0.999     1
     8    1     2      3.0    1.000     1
     9    1     2      1.5    1.000     1
    10    1     2     -0.3    0.999     1
    11    1     2      0.0    0.999     1
    12    1     2      1.0    0.500     1
    13    1     2  -10000.0    0.000     1
    14    1     2      1.8    1.000     1
    15    1     2     -0.1    0.999     1
    16    1     2      1.5    1.000     1
    17    1     2      0.4    0.500     1
    18    1     9      4.1    1.000     1
    19    1     2      0.4    1.000     1
    20    1     2      0.7    1.000     1
    21    1     4     -1.0    0.999     1
    22    1     2     -3.7    0.500     1
    23    1     2      2.9    1.000     1
    24    1     1      2.5    1.000     1
    25    1     2      0.7    0.999     1
    26    1     2      2.2    1.000     1
    27    1    10      5.4    1.000     0
    28    1     2      4.6    1.000     1
    29    1     5      3.5    1.000     1
    30    1     5      4.2    1.000     0
    31    1     2      2.6    1.000     1
    32    1     3     -3.2    0.167     1
    33    1     2      4.4    1.000     1
    34    1     2      4.0    1.000     1
    35    1     5      4.2    1.000     0
    36    1     9      3.0    1.000     1
    37    1     2      0.1    0.999     1
    38    1     2     -0.3    0.999     1
    39    1     2      1.2    1.000     0
    40    1     2      0.8    1.000     1
    41    1     2      2.7    1.000     1
    42    1     2     -0.7    0.999     1
    43    1     2      1.8    0.500     1
    44    1     2      1.5    1.000     0
    45    1     2      1.1    1.000     1
    46    1     2     -1.0    0.500     1
    47    1     2     -3.1    0.999     1
    48    1     1      1.2    1.000     1
    49    1     2      2.1    1.000     1
    50    1     2     -0.5    0.999     1
    51    1     2  -10000.0    0.000     1
    52    1     2     -0.1    0.999     1
    53    1     6      1.1    1.000     1
    54    1     2     -3.1    0.999     1
    55    1     2      3.0    1.000     1
    56    1     2      1.5    1.000     1
    57    1     2      1.4    1.000     1
    58    1     2      0.9    1.000     1
    59    1     2     -0.2    0.999     0
    60    1     2      1.6    1.000     1
    61    1     2  -10000.0    0.000     1
    62    1     2  -10000.0    0.000     1
    63    1     1      0.4    0.999     0
    64    1     2      1.1    1.000     1
    65    1     2     -1.0    0.999     0
    66    1     1     -0.1    0.999     1
    67    1     1      4.5    1.000     1
    68    1     2     -4.7    0.999     1
    69    1     2  -10000.0    0.000     1
    70    1     3  -10000.0    0.000     1
    71    1     1      3.2    1.000     1
    72    1     2      1.8    1.000     0
    73    1     1      3.6    1.000     1
    74    1     2      3.0    1.000     0
    75    1     2      1.0    1.000     1
    76    1     2  -10000.0    0.000     1
    77    1     2      4.3    0.400     1
    78    1     2      2.0    1.000     1
    79    1     1     -2.4    0.999     1
    80    1     2      2.4    1.000     1
    81    1     2     -2.4    0.999     1
    82    1     1      1.5    1.000     1
    83    1     1     -1.9    0.999     1
    84    1     2     -2.0    0.999     1
    85    1     2      2.5    1.000     1
    86    1     2      4.3    1.000     0
    87    1     2      0.4    1.000     1
    88    1     2      4.7    1.000     0
    89    1     2     -0.0    0.999     1
    90    1     2      0.1    0.999     1
    91    1     2      2.9    1.000     1
    92    1     2      4.1    1.000     0
    93    1     2      0.6    1.000     1
    94    1     2      1.6    1.000     0
    95    1     2     -0.0    0.500     0
    96    1     2     -0.6    0.500     1
    97    1     2      1.1    0.999     0
    98    1     2      1.6    1.000     0
    99    1     2      2.7    1.000     1
   100    1     2      0.0    0.999     0
   101    1     2     -0.0    0.999     0
   102    1     2      3.1    1.000     0
   103    1     2      2.3    1.000     0
   104    1     2      0.2    0.999     1
   105    1     2      3.3    0.999     1
   106    1     2      0.6    1.000     1
   107    1     2      1.8    1.000     1
   108    1     2      4.9    1.000     0
   109    1     2  -10000.0    0.000     1
   110    1     1     -2.8    0.999     1
   111    1     2      0.4    0.500     1
   112    1     2     -5.2    0.999     1
   113    1     2      3.0    1.000     0
   114    1     2      1.6    1.000     1
   115    1     2      3.4    0.999     0
   116    1     2      2.3    1.000     0
   117    1     2      0.2    0.999     0
   118    1     1      3.1    1.000     1
   119    1     2     -0.5    0.500     1
   120    1     2      3.0    1.000     0
   121    1     1  -10000.0    0.000     1
   122    1     2      0.3    0.999     1
   123    1     2      0.0    0.999     0
   124    1     2      0.4    0.999     1
   125    1     1     -0.1    0.999     1
   126    1     2      1.0    1.000     0
   127    1     2      1.1    1.000     0
   128    1     1     -1.3    0.999     1
   129    1     2      1.5    1.000     0
   130    1     2      0.7    1.000     1
   131    1     2      4.5    1.000     1
   132    1     2      2.8    1.000     0
Total extinctions: 0
Generation time: 48.358 sec (47.684 average)

 ****** Running generation 2 ****** 

Population's average fitness: -1218.72314 stdev: 3272.58926
Best fitness: 5.35808 - size: (2, 14) - species 27 - id 215
Average adjusted fitness: 0.873
Mean genetic distance 3.216, standard deviation 0.563
Population of 273 members in 132 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    2     2      0.2    0.999     2
     2    2     2      1.7    1.000     2
     3    2     2      0.1    0.999     2
     4    2     2     -0.7    0.999     2
     5    2     2      0.7    0.999     2
     6    2     2      1.6    1.000     2
     7    2     2      3.8    1.000     0
     8    2     2      3.0    0.500     2
     9    2     2      1.5    1.000     2
    10    2     2     -0.3    0.999     2
    11    2     2      1.4    1.000     0
    12    2     2      1.0    0.500     2
    13    2     2  -10000.0    0.000     2
    14    2     2      1.8    0.500     2
    15    2     2     -0.1    0.999     2
    16    2     2      1.5    1.000     2
    17    2     2      0.4    0.500     2
    18    2     2      4.1    1.000     2
    19    2     2      0.4    0.999     2
    20    2     2      0.7    1.000     2
    21    2     5      4.3    0.999     0
    22    2     2     -3.7    0.500     2
    23    2     2      2.9    1.000     2
    24    2     2      2.5    1.000     2
    25    2     2      0.7    0.999     2
    26    2     2      3.9    1.000     0
    27    2     1      5.4    1.000     1
    28    2     2      4.6    1.000     2
    29    2     7      2.0    0.999     2
    30    2     1      4.2    0.800     1
    31    2     2      2.6    1.000     2
    32    2     7  -10000.0    0.000     2
    33    2     2      4.4    1.000     2
    34    2     2      4.0    1.000     2
    35    2     4      4.4    1.000     0
    36    2     2      3.6    1.000     2
    37    2     2      0.1    0.999     2
    38    2     2     -0.3    0.999     2
    39    2     2      1.2    1.000     1
    40    2     2      0.8    1.000     2
    41    2     2      2.7    0.500     2
    42    2     2     -0.7    0.999     2
    43    2     2      1.8    0.500     2
    44    2     2      1.5    1.000     1
    45    2     2      2.7    1.000     0
    46    2     2     -1.0    0.500     2
    47    2     2      3.1    0.999     0
    48    2     1      1.2    1.000     2
    49    2     2      2.1    0.999     2
    50    2     2      0.5    0.999     0
    51    2     2  -10000.0    0.000     2
    52    2     2     -0.1    0.999     2
    53    2     2      3.4    1.000     0
    54    2     2     -3.1    0.999     2
    55    2     2      3.0    1.000     2
    56    2     2      1.5    1.000     2
    57    2     2      1.4    1.000     2
    58    2     2      2.6    1.000     0
    59    2     2     -0.2    0.999     1
    60    2     2      1.6    1.000     2
    61    2     2  -10000.0    0.000     2
    62    2     2  -10000.0    0.000     2
    63    2     2     -1.5    0.999     1
    64    2     2      3.1    1.000     2
    65    2     2     -1.0    0.999     1
    66    2     2     -0.1    0.999     2
    67    2     2      4.5    1.000     2
    68    2     2     -3.1    0.999     2
    69    2     2     -1.5    0.500     0
    70    2     2  -10000.0    0.000     2
    71    2     2      3.2    1.000     2
    72    2     2      1.8    1.000     1
    73    2     2      3.6    1.000     2
    74    2     2      3.0    1.000     1
    75    2     2      1.0    1.000     2
    76    2     2  -10000.0    0.000     2
    77    2     2      0.0    0.500     2
    78    2     2      2.0    0.500     2
    79    2     2     -2.4    0.999     2
    80    2     2      2.4    1.000     2
    81    2     2      3.7    1.000     0
    82    2     2      1.5    1.000     2
    83    2     2     -1.9    0.999     2
    84    2     2     -2.0    0.999     2
    85    2     2      5.0    1.000     0
    86    2     1      4.3    1.000     1
    87    2     2      0.4    0.999     2
    88    2     2      4.7    1.000     1
    89    2     2     -0.0    0.999     2
    90    2     2      0.1    0.999     2
    91    2     2      3.0    1.000     0
    92    2     2      4.1    1.000     1
    93    2     2      0.6    0.999     2
    94    2     2      1.6    1.000     1
    95    2     2     -0.0    0.500     1
    96    2     2     -0.6    0.500     2
    97    2     2      1.1    0.999     1
    98    2     2      1.6    1.000     1
    99    2     2      2.7    1.000     2
   100    2     2      0.0    0.999     1
   101    2     2     -0.0    0.999     1
   102    2     2      3.1    1.000     1
   103    2     2      2.3    1.000     1
   104    2     2      2.8    1.000     0
   105    2     2      3.3    0.999     2
   106    2     2      0.6    0.999     2
   107    2     2      1.8    1.000     2
   108    2     2      4.9    1.000     1
   109    2     2  -10000.0    0.000     2
   110    2     2     -2.8    0.999     2
   111    2     2      0.4    0.500     2
   112    2     2      1.0    0.999     0
   113    2     2      3.0    1.000     1
   114    2     2      1.6    0.999     2
   115    2     2      3.4    0.999     1
   116    2     2      2.3    1.000     1
   117    2     2      0.2    0.999     1
   118    2     2      3.1    1.000     2
   119    2     2     -0.5    0.500     2
   120    2     2      3.0    1.000     1
   121    2     1  -10000.0    0.000     2
   122    2     2      0.3    0.999     2
   123    2     2      0.0    0.999     1
   124    2     2      0.4    0.999     2
   125    2     2     -0.1    0.999     2
   126    2     2      1.0    1.000     1
   127    2     2      1.1    1.000     1
   128    2     1     -1.3    0.999     2
   129    2     2      1.5    1.000     1
   130    2     2      0.7    1.000     2
   131    2     2      5.0    1.000     0
   132    2     2      2.8    1.000     1
Total extinctions: 0
Generation time: 50.064 sec (48.477 average)

 ****** Running generation 3 ****** 

Population's average fitness: -1281.26677 stdev: 3343.48213
Best fitness: 5.35808 - size: (2, 14) - species 32 - id 215
Average adjusted fitness: 0.871
Mean genetic distance 3.272, standard deviation 0.532
Population of 267 members in 132 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    3     2      0.2    0.999     3
     2    3     2      1.7    1.000     3
     3    3     2      0.1    0.999     3
     4    3     2     -0.7    0.999     3
     5    3     2      0.7    0.999     3
     6    3     2      1.6    0.500     3
     7    3     2      3.8    1.000     1
     8    3     2      3.0    0.500     3
     9    3     2      1.5    1.000     3
    10    3     2     -0.3    0.999     3
    11    3     2      1.4    1.000     1
    12    3     2      1.0    0.500     3
    13    3     2  -10000.0    0.000     3
    14    3     2      1.8    0.500     3
    15    3     2     -0.1    0.999     3
    16    3     2      1.5    1.000     3
    17    3     2      0.4    0.500     3
    18    3     2      4.1    1.000     3
    19    3     2      0.4    0.999     3
    20    3     2      0.7    1.000     3
    21    3     3      4.1    1.000     1
    22    3     2     -3.7    0.500     3
    23    3     2      2.9    1.000     3
    24    3     2      2.5    1.000     3
    25    3     2      0.7    0.999     3
    26    3     2      3.9    1.000     1
    27    3     2      4.3    1.000     2
    28    3     2      4.6    1.000     3
    29    3     5      3.4    1.000     3
    30    3     2      4.2    1.000     2
    31    3     2      2.6    1.000     3
    32    3     1      5.4    0.571     0
    33    3     2      4.4    1.000     3
    34    3     2      4.0    1.000     3
    35    3     2      4.4    1.000     1
    36    3     2      3.5    1.000     3
    37    3     2      0.1    0.999     3
    38    3     2     -0.3    0.999     3
    39    3     2      1.2    1.000     2
    40    3     2      0.8    1.000     3
    41    3     2      2.7    0.500     3
    42    3     2     -0.7    0.999     3
    43    3     2      1.8    0.500     3
    44    3     2      1.5    1.000     2
    45    3     2      2.7    1.000     1
    46    3     2     -1.0    0.500     3
    47    3     2      3.1    0.999     1
    48    3     2      1.2    1.000     3
    49    3     2      2.1    0.999     3
    50    3     2      0.5    0.999     1
    51    3     2  -10000.0    0.000     3
    52    3     2     -0.1    0.999     3
    53    3     1      5.0    1.000     0
    54    3     2     -3.1    0.999     3
    55    3     2      3.0    1.000     3
    56    3     2      1.5    1.000     3
    57    3     2      1.4    1.000     3
    58    3     2      2.6    1.000     1
    59    3     2     -0.2    0.999     2
    60    3     2      1.6    1.000     3
    61    3     2  -10000.0    0.000     3
    62    3     2  -10000.0    0.000     3
    63    3     2      0.2    0.999     2
    64    3     2      3.1    1.000     3
    65    3     2     -1.0    0.999     2
    66    3     2     -0.0    0.999     0
    67    3     2      4.5    1.000     3
    68    3     2     -3.1    0.999     3
    69    3     2     -1.5    0.500     1
    70    3     3  -10000.0    0.000     3
    71    3     2      3.2    1.000     3
    72    3     2      1.8    1.000     2
    73    3     2      3.6    1.000     3
    74    3     2      3.0    1.000     2
    75    3     2      1.0    1.000     3
    76    3     2  -10000.0    0.000     3
    77    3     3      0.0    0.500     3
    78    3     1      2.0    0.500     3
    79    3     2      0.1    0.999     0
    80    3     2      2.4    1.000     3
    81    3     2      3.7    1.000     1
    82    3     4      1.5    1.000     3
    83    3     2      0.4    0.999     0
    84    3     2     -2.0    0.999     3
    85    3     2      5.0    1.000     1
    86    3     2      3.1    1.000     2
    87    3     2      0.4    0.999     3
    88    3     2      4.7    1.000     2
    89    3     2     -0.0    0.999     3
    90    3     2      0.1    0.999     3
    91    3     2      3.0    1.000     1
    92    3     2      4.1    1.000     2
    93    3     2      0.6    0.999     3
    94    3     2      1.6    1.000     2
    95    3     2     -0.0    0.500     2
    96    3     2     -0.6    0.500     3
    97    3     2      1.1    0.999     2
    98    3     2      1.6    1.000     2
    99    3     2      2.7    1.000     3
   100    3     2      0.0    0.999     2
   101    3     2     -0.0    0.999     2
   102    3     2      3.1    1.000     2
   103    3     2      2.3    1.000     2
   104    3     2      2.8    1.000     1
   105    3     2      3.3    0.999     3
   106    3     2      0.6    0.999     3
   107    3     2      1.8    1.000     3
   108    3     2      4.9    1.000     2
   109    3     2  -10000.0    0.000     3
   110    3     2     -2.8    0.500     3
   111    3     2      0.4    0.500     3
   112    3     2      1.0    0.999     1
   113    3     2      3.0    1.000     2
   114    3     2      1.6    0.999     3
   115    3     2      3.4    0.999     2
   116    3     2      2.3    1.000     2
   117    3     2      0.2    0.999     2
   118    3     2      4.5    1.000     0
   119    3     2     -0.5    0.500     3
   120    3     2      3.0    1.000     2
   121    3     1  -10000.0    0.000     3
   122    3     2      0.3    0.999     3
   123    3     2      0.0    0.999     2
   124    3     2      0.4    0.999     3
   125    3     1      1.7    1.000     0
   126    3     2      1.0    1.000     2
   127    3     2      1.1    1.000     2
   128    3     2     -1.3    0.999     3
   129    3     2      1.5    1.000     2
   130    3     2      0.7    1.000     3
   131    3     2      5.0    1.000     1
   132    3     2      2.8    1.000     2
Total extinctions: 0
Generation time: 46.575 sec (48.002 average)

 ****** Running generation 4 ****** 

Population's average fitness: -1272.60036 stdev: 3333.85292
Best fitness: 5.35808 - size: (2, 14) - species 82 - id 215
Average adjusted fitness: 0.868
Mean genetic distance 3.299, standard deviation 0.514
Population of 265 members in 132 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2      0.2    0.999     4
     2    4     2      1.7    1.000     4
     3    4     2      0.1    0.999     4
     4    4     3     -0.7    0.999     4
     5    4     2      0.7    0.999     4
     6    4     2      1.6    0.500     4
     7    4     2      3.8    1.000     2
     8    4     2      3.0    0.500     4
     9    4     2      1.5    1.000     4
    10    4     2     -0.3    0.999     4
    11    4     2      1.4    1.000     2
    12    4     2      1.0    0.500     4
    13    4     2  -10000.0    0.000     4
    14    4     1      1.8    0.500     4
    15    4     2     -0.1    0.999     4
    16    4     2      1.5    1.000     4
    17    4     2      0.4    0.500     4
    18    4     2      4.1    1.000     4
    19    4     2      0.4    0.999     4
    20    4     1      0.7    1.000     4
    21    4     2      4.1    1.000     2
    22    4     2     -3.7    0.500     4
    23    4     2      2.9    1.000     4
    24    4     2      2.5    1.000     4
    25    4     2      0.7    0.999     4
    26    4     2      3.9    1.000     2
    27    4     2      4.3    0.500     3
    28    4     2      4.6    1.000     4
    29    4     4      3.5    1.000     4
    30    4     2      4.2    1.000     3
    31    4     2      2.6    1.000     4
    32    4     1  -10000.0    0.000     1
    33    4     2      4.4    1.000     4
    34    4     2      4.0    1.000     4
    35    4     2      4.4    1.000     2
    36    4     1      5.0    1.000     0
    37    4     2      0.1    0.999     4
    38    4     2     -0.3    0.999     4
    39    4     2      1.2    1.000     3
    40    4     2      0.8    1.000     4
    41    4     2      2.7    0.500     4
    42    4     2     -0.7    0.999     4
    43    4     2      1.8    0.500     4
    44    4     2      1.5    1.000     3
    45    4     2      2.7    1.000     2
    46    4     2     -1.0    0.500     4
    47    4     2      3.1    0.999     2
    48    4     2      2.0    1.000     0
    49    4     2      2.1    0.999     4
    50    4     2      0.5    0.999     2
    51    4     2  -10000.0    0.000     4
    52    4     2     -0.1    0.999     4
    53    4     2      1.7    1.000     1
    54    4     2     -3.1    0.999     4
    55    4     2      3.0    1.000     4
    56    4     2      1.5    1.000     4
    57    4     2      1.4    1.000     4
    58    4     2      2.6    1.000     2
    59    4     2     -0.2    0.999     3
    60    4     2      1.6    1.000     4
    61    4     2  -10000.0    0.000     4
    62    4     2  -10000.0    0.000     4
    63    4     2      0.2    0.999     3
    64    4     2      3.1    1.000     4
    65    4     2     -1.0    0.999     3
    66    4     2     -0.0    0.999     1
    67    4     2      4.5    1.000     4
    68    4     2     -3.1    0.999     4
    69    4     2     -1.5    0.500     2
    70    4     6  -10000.0    0.000     4
    71    4     2      3.2    1.000     4
    72    4     2      1.8    1.000     3
    73    4     2      3.6    1.000     4
    74    4     2      3.0    1.000     3
    75    4     2      1.0    1.000     4
    76    4     2  -10000.0    0.000     4
    77    4     1      0.0    0.666     4
    78    4     3      2.0    1.000     4
    79    4     2      0.1    0.999     1
    80    4     2      2.4    1.000     4
    81    4     2      3.7    1.000     2
    82    4     1      5.4    1.000     0
    83    4     2      0.4    0.999     1
    84    4     2     -2.0    0.999     4
    85    4     2      5.0    1.000     2
    86    4     1      3.2    1.000     3
    87    4     2      0.4    0.999     4
    88    4     2      4.7    1.000     3
    89    4     2     -0.0    0.999     4
    90    4     2      0.1    0.999     4
    91    4     2      3.0    1.000     2
    92    4     2      4.1    1.000     3
    93    4     2      0.6    0.999     4
    94    4     2      1.6    1.000     3
    95    4     2     -0.0    0.500     3
    96    4     2     -0.6    0.500     4
    97    4     2      1.1    0.999     3
    98    4     2      1.6    1.000     3
    99    4     2      2.7    1.000     4
   100    4     2      0.0    0.999     3
   101    4     2     -0.0    0.999     3
   102    4     2      3.1    1.000     3
   103    4     2      2.3    1.000     3
   104    4     2      2.8    1.000     2
   105    4     2      3.3    0.999     4
   106    4     2      0.6    0.999     4
   107    4     2      1.8    1.000     4
   108    4     2      4.9    1.000     3
   109    4     2  -10000.0    0.000     4
   110    4     2     -2.8    0.500     4
   111    4     2      0.4    0.500     4
   112    4     2      1.0    0.999     2
   113    4     2      3.0    1.000     3
   114    4     2      1.6    0.999     4
   115    4     2      3.4    0.999     3
   116    4     2      2.3    1.000     3
   117    4     2      0.2    0.999     3
   118    4     2      4.5    1.000     1
   119    4     2     -0.5    0.500     4
   120    4     2      3.0    1.000     3
   121    4     2  -10000.0    0.000     4
   122    4     2      0.3    0.999     4
   123    4     2      0.0    0.999     3
   124    4     2      0.4    0.999     4
   125    4     2     -0.1    0.999     1
   126    4     2      1.0    1.000     3
   127    4     2      1.1    1.000     3
   128    4     2      3.2    1.000     0
   129    4     2      1.5    1.000     3
   130    4     2      0.7    1.000     4
   131    4     2      5.0    1.000     2
   132    4     2      2.8    1.000     3
Total extinctions: 0
Generation time: 45.878 sec (47.577 average)

 ****** Running generation 5 ****** 

Population's average fitness: -1244.48240 stdev: 3302.13542
Best fitness: 5.35808 - size: (2, 14) - species 70 - id 215
Average adjusted fitness: 0.872
Mean genetic distance 3.304, standard deviation 0.518
Population of 265 members in 132 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    5     2      0.2    0.999     5
     2    5     5      1.7    1.000     5
     3    5     2      0.1    0.999     5
     4    5     2      0.0    0.999     5
     5    5     2      0.7    0.999     5
     6    5     2      1.6    0.500     5
     7    5     2      3.8    1.000     3
     8    5     2      3.0    0.500     5
     9    5     2      1.5    1.000     5
    10    5     2     -0.3    0.999     5
    11    5     2      1.4    1.000     3
    12    5     2      1.0    0.500     5
    13    5     2  -10000.0    0.000     5
    14    5     1      1.8    1.000     5
    15    5     2     -0.1    0.999     5
    16    5     2      1.5    1.000     5
    17    5     2      0.4    0.500     5
    18    5     2      4.1    1.000     5
    19    5     2      0.4    0.999     5
    20    5     2      0.7    1.000     5
    21    5     2      4.1    1.000     3
    22    5     2     -3.7    0.500     5
    23    5     2      2.9    1.000     5
    24    5     2      2.5    1.000     5
    25    5     2      0.7    0.999     5
    26    5     2      3.9    1.000     3
    27    5     2      4.3    0.500     4
    28    5     2      4.6    1.000     5
    29    5     2      5.0    1.000     0
    30    5     2      4.2    1.000     4
    31    5     2      2.6    1.000     5
    32    5     3  -10000.0    0.000     2
    33    5     2      4.4    1.000     5
    34    5     2      4.0    1.000     5
    35    5     2      4.4    1.000     3
    36    5     3      3.2    1.000     1
    37    5     2      0.1    0.999     5
    38    5     2     -0.3    0.999     5
    39    5     2      1.2    1.000     4
    40    5     2      0.8    1.000     5
    41    5     2      2.7    0.500     5
    42    5     2     -0.7    0.999     5
    43    5     2      1.8    0.500     5
    44    5     2      1.5    1.000     4
    45    5     2      2.7    1.000     3
    46    5     2     -1.0    0.500     5
    47    5     2      3.1    0.999     3
    48    5     2      2.0    1.000     1
    49    5     2      2.1    0.999     5
    50    5     2      0.5    0.999     3
    51    5     2  -10000.0    0.000     5
    52    5     2     -0.1    0.999     5
    53    5     2      1.7    1.000     2
    54    5     2     -3.1    0.999     5
    55    5     2      3.0    1.000     5
    56    5     2      1.5    1.000     5
    57    5     2      1.4    1.000     5
    58    5     2      2.6    1.000     3
    59    5     2     -0.2    0.999     4
    60    5     2      1.6    1.000     5
    61    5     2  -10000.0    0.000     5
    62    5     2  -10000.0    0.000     5
    63    5     2      0.2    0.999     4
    64    5     2      3.1    1.000     5
    65    5     2     -1.0    0.999     4
    66    5     2     -0.0    0.999     2
    67    5     2      4.5    1.000     5
    68    5     2     -3.1    0.999     5
    69    5     2     -1.5    0.500     3
    70    5     1      5.4    0.666     5
    71    5     2      3.2    1.000     5
    72    5     2      1.8    1.000     4
    73    5     2      3.6    1.000     5
